time,ax,ay,az,atotal
20.799,-0.41,-0.35,-0.35,0.64
20.809,-0.23,-0.34,-0.37,0.55
20.819,-0.03,-0.35,-0.38,0.52
20.829,0.13,-0.36,-0.38,0.54
20.839,0.18,-0.38,-0.38,0.57
20.849,0.15,-0.37,-0.38,0.55
20.859,0.13,-0.34,-0.3,0.47
20.869,0.16,-0.31,-0.16,0.38
20.879,0.16,-0.26,-0.02,0.31
20.889,0.14,-0.18,0.11,0.25
20.899,0.1,-0.1,0.24,0.28
20.909,0.11,-0.04,0.35,0.37
20.919,0.08,0,0.44,0.45
20.929,0,0.05,0.52,0.53
20.939,-0.07,0.13,0.6,0.62
20.949,-0.16,0.19,0.69,0.73
20.959,-0.2,0.25,0.77,0.83
20.969,-0.27,0.3,0.79,0.89
20.979,-0.33,0.37,0.8,0.95
20.989,-0.31,0.44,0.81,0.98
20.999,-0.27,0.49,0.75,0.93
21.009,-0.32,0.54,0.63,0.89
21.019,-0.38,0.57,0.49,0.84
21.029,-0.49,0.6,0.34,0.84
21.039,-0.66,0.64,0.17,0.93
21.049,-0.89,0.7,-0.01,1.14
21.059,-1.23,0.79,-0.16,1.47
21.069,-1.67,0.89,-0.27,1.91
21.079,-2.21,1.01,-0.37,2.46
21.089,-2.92,1.14,-0.46,3.17
21.099,-3.85,1.27,-0.56,4.09
21.109,-5,1.39,-0.7,5.24
21.119,-6.29,1.53,-0.86,6.53
21.129,-7.43,1.7,-0.91,7.68
21.139,-8.43,1.82,-0.84,8.66
21.149,-9.05,1.97,-0.44,9.27
21.159,-9.25,2.07,0.59,9.49
21.169,-9.26,2.05,2.07,9.71
21.179,-8.85,2.02,3.44,9.71
21.189,-8.14,2.08,3.9,9.26
21.199,-7.04,2.17,3.34,8.09
21.209,-5.43,2.18,2.09,6.21
21.219,-3.34,2.03,0.75,3.98
21.229,-1.07,1.7,-0.24,2.02
21.239,1.58,1.16,-0.38,1.99
21.249,4.76,0.37,0.39,4.79
21.259,7.98,-0.69,1.18,8.1
21.269,10.54,-1.98,1.52,10.83
21.279,11.9,-3.35,1.19,12.42
21.289,12.63,-4.72,0.34,13.49
21.299,13.88,-6.5,-1.3,15.38
21.309,15.56,-7.97,-4.45,18.04
21.319,17.67,-7.67,-6.52,20.33
21.329,21.08,-6.69,-5.74,22.85
21.339,25.06,-7.17,-4.56,26.46
21.349,26.07,-7.89,-4.29,27.57
21.359,24.74,-8.41,-4.38,26.5
21.369,23.69,-9.03,-3.48,25.59
21.379,22.34,-9.5,-1.61,24.33
21.389,19.85,-9.46,0.52,22
21.399,17.34,-9.14,2.19,19.72
21.409,15.45,-8.77,2.75,17.98
21.419,13.39,-8.2,1.84,15.81
21.428,10.69,-7.38,0.44,13
21.438,7.35,-6.39,-0.46,9.75
21.449,3.74,-5.05,-0.43,6.3
21.458,0.72,-3.2,1.35,3.55
21.469,-2.62,-0.99,3.68,4.62
21.478,-7.13,1.06,4.69,8.6
21.488,-12.12,2.63,4.18,13.09
21.498,-17.88,3.73,2.04,18.38
21.508,-22.86,4.54,-0.52,23.32
21.518,-22.93,5.01,-1.13,23.5
21.528,-17.8,4.87,0.23,18.45
21.538,-12.84,4.69,1.25,13.72
21.548,-10.31,4.93,1.59,11.54
21.558,-8.25,5.07,1.74,9.84
21.568,-6.2,4.85,1.98,8.11
21.578,-5.16,4.27,2.06,7.01
21.588,-5.64,3.71,1.85,7
21.598,-6.6,3.19,1.87,7.56
21.608,-7.05,2.64,2.52,7.94
21.618,-7.11,2.07,3.3,8.11
21.628,-7.12,1.58,3.61,8.14
21.638,-7.08,1.15,3.29,7.89
21.648,-7.31,0.76,2.55,7.78
21.658,-7.86,0.42,1.71,8.06
21.668,-8.49,0.24,1.18,8.58
21.678,-9.02,0.28,1.2,9.11
21.688,-9.56,0.5,1.68,9.72
21.698,-10.11,0.97,2.3,10.41
21.708,-10.62,1.57,2.72,11.07
21.718,-11.04,2.12,2.84,11.6
21.728,-11.13,2.57,2.76,11.75
21.738,-10.9,2.85,2.45,11.53
21.748,-10.52,2.91,2.01,11.1
21.758,-10,2.81,1.49,10.49
21.768,-9.67,2.6,0.87,10.05
21.778,-9.66,2.38,0.36,9.95
21.788,-9.83,2.14,0.1,10.06
21.798,-10.11,2,0.03,10.31
21.808,-10.71,1.95,0.03,10.89
21.818,-11.37,2.03,0.12,11.55
21.828,-11.78,2.22,0.3,12
21.838,-11.75,2.44,0.69,12.02
21.848,-11.32,2.75,1.27,11.71
21.858,-10.73,3.15,1.84,11.33
21.868,-9.98,3.53,2.35,10.85
21.878,-9.2,3.77,2.71,10.3
21.888,-8.84,3.69,2.68,9.95
21.898,-8.4,3.22,2.56,9.36
21.908,-6.57,2.43,2.7,7.51
21.918,-3,1.45,2.93,4.44
21.928,1.97,0.51,2.96,3.59
21.938,8.18,-0.31,3.01,8.72
21.948,13.89,-1.1,2.92,14.24
21.958,16.62,-1.96,1.78,16.83
21.968,16.93,-2.94,-0.32,17.19
21.979,16.35,-3.98,-2.59,17.03
21.988,15.84,-5.11,-4.36,17.2
21.998,14.94,-6.25,-5.64,17.15
22.008,12.94,-6.63,-6.52,15.93
22.018,11.52,-7.97,-8,16.14
22.028,8.42,-9.35,-13.63,18.55
22.038,4.36,-5.72,-13.39,15.2
22.048,6.36,-3.37,-9.3,11.76
22.057,9.41,-2.66,-6.5,11.75
22.067,9.45,-1.84,-5.01,10.86
22.078,8.36,-1.33,-3.92,9.32
22.087,7.91,-1.36,-2.57,8.42
22.098,7.25,-1.49,-1.51,7.55
22.107,6.1,-1.44,-0.72,6.31
22.117,5.18,-1.37,0.14,5.36
22.127,4.52,-1.31,1.08,4.83
22.137,4.09,-1.22,1.92,4.68
22.147,4.02,-1.1,2.56,4.89
22.157,4.2,-0.98,2.96,5.23
22.167,4.3,-0.85,3.06,5.34
22.178,4.2,-0.68,3,5.21
22.187,4.13,-0.55,2.91,5.08
22.197,4.2,-0.45,2.55,4.93
22.207,4.12,-0.38,1.93,4.57
22.217,3.95,-0.33,1.28,4.17
22.227,3.75,-0.39,0.74,3.84
22.237,3.44,-0.56,0.32,3.5
22.247,3.06,-0.84,0.02,3.17
22.257,2.38,-1.17,-0.15,2.65
22.267,1.5,-1.53,-0.11,2.14
22.277,0.69,-1.8,0.03,1.93
22.287,0.19,-1.92,-0.12,1.93
22.297,0.23,-1.92,-0.64,2.04
22.307,0.87,-1.95,-1.12,2.41
22.317,1.55,-2.1,-1.46,2.99
22.327,2,-2.23,-1.8,3.49
22.337,2.04,-2.34,-2.08,3.74
22.347,1.8,-2.36,-2.19,3.68
22.357,1.32,-2.25,-2.02,3.3
22.367,0.7,-1.99,-1.52,2.6
22.377,0,-1.61,-0.64,1.73
22.387,-0.63,-1.15,0.37,1.36
22.397,-1.27,-0.61,1.01,1.73
22.407,-1.84,-0.17,1.04,2.12
22.417,-2.1,0.04,0.57,2.17
22.427,-2.08,0.21,0.04,2.09
22.437,-2.04,0.41,-0.31,2.1
22.447,-2.07,0.69,-0.52,2.24
22.457,-2.25,1.02,-0.66,2.56
22.467,-2.52,1.31,-0.7,2.92
22.477,-2.78,1.58,-0.69,3.27
22.487,-2.96,1.83,-0.58,3.53
22.497,-3.11,2.05,-0.46,3.75
22.507,-3.22,2.23,-0.28,3.93
22.517,-3.19,2.32,-0.01,3.95
22.527,-3.21,2.34,0.23,3.98
22.537,-3.32,2.28,0.34,4.04
22.547,-3.36,2.11,0.37,3.99
22.557,-3.29,1.87,0.28,3.8
22.567,-3.16,1.58,0.1,3.54
22.577,-2.93,1.3,-0.07,3.21
22.587,-2.49,1.03,-0.16,2.7
22.597,-2.02,0.75,-0.26,2.17
22.607,-1.78,0.53,-0.41,1.9
22.617,-1.65,0.35,-0.6,1.79
22.627,-1.53,0.2,-0.8,1.74
22.637,-1.56,0.1,-0.95,1.83
22.647,-1.65,0.04,-0.99,1.92
22.657,-1.68,-0.05,-0.86,1.89
22.667,-1.65,-0.18,-0.53,1.74
22.677,-1.61,-0.33,-0.08,1.65
22.687,-1.52,-0.44,0.44,1.65
22.697,-1.33,-0.49,0.91,1.68
22.707,-1.12,-0.49,1.17,1.7
22.717,-1.08,-0.38,1.18,1.64
22.727,-0.97,-0.24,1.04,1.44
22.737,-0.59,-0.13,0.84,1.04
22.747,-0.3,-0.03,0.66,0.73
22.757,-0.16,0.07,0.58,0.6
22.766,-0.01,0.15,0.6,0.62
22.776,0.17,0.17,0.84,0.87
22.786,0.41,0.15,1.24,1.32
22.796,0.6,0.12,1.54,1.66
22.806,0.8,0.11,1.74,1.92
22.816,0.9,0.06,1.86,2.06
22.826,1,-0.06,1.85,2.1
22.836,1.16,-0.25,1.72,2.1
22.846,1.31,-0.48,1.52,2.06
22.856,1.41,-0.72,1.2,1.99
22.866,1.54,-0.96,0.89,2.03
22.876,1.7,-1.19,0.52,2.14
22.886,1.6,-1.37,0.02,2.11
22.896,1.3,-1.46,-0.48,2.02
22.906,0.91,-1.48,-0.88,1.95
22.916,0.59,-1.5,-1.13,1.97
22.926,0.33,-1.47,-1.25,1.96
22.936,0.05,-1.36,-1.25,1.85
22.946,-0.15,-1.17,-1.13,1.63
22.956,-0.21,-0.91,-0.88,1.28
22.966,-0.22,-0.62,-0.57,0.87
22.976,-0.28,-0.34,-0.31,0.54
22.986,-0.35,-0.09,-0.13,0.39
22.996,-0.43,0.16,0,0.46
23.006,-0.47,0.37,0.12,0.61
23.016,-0.47,0.56,0.23,0.77
23.026,-0.43,0.72,0.33,0.9
23.036,-0.35,0.86,0.37,1
23.046,-0.16,0.97,0.32,1.03
23.056,-0.01,1.07,0.16,1.08
23.066,-0.04,1.17,-0.11,1.18
23.076,-0.07,1.27,-0.35,1.31
23.086,-0.03,1.29,-0.57,1.41
23.096,-0.03,1.28,-0.74,1.48
23.106,-0.03,1.23,-0.88,1.51
23.116,-0.03,1.16,-1.09,1.59
23.126,0.04,1.11,-1.33,1.74
23.136,0.15,1.08,-1.58,1.92
23.146,0.24,1.04,-1.71,2.02
23.156,0.33,0.95,-1.56,1.86
23.166,0.42,0.82,-1.14,1.46
23.176,0.44,0.68,-0.63,1.03
23.186,0.41,0.57,-0.2,0.73
23.196,0.4,0.48,0.1,0.63
23.206,0.32,0.43,0.27,0.6
23.216,0.27,0.41,0.39,0.63
23.226,0.24,0.41,0.49,0.68
23.236,0.09,0.44,0.53,0.69
23.246,-0.16,0.48,0.52,0.72
23.256,-0.46,0.53,0.47,0.85
23.266,-0.72,0.59,0.47,1.04
23.276,-0.96,0.68,0.5,1.27
23.286,-1.19,0.74,0.54,1.5
23.296,-1.44,0.84,0.6,1.77
23.306,-1.74,0.95,0.67,2.09
23.316,-2.05,1.05,0.71,2.41
23.326,-2.41,1.19,0.69,2.78
23.336,-2.92,1.36,0.68,3.29
23.346,-3.46,1.55,0.73,3.86
23.356,-4.08,1.77,0.77,4.52
23.366,-4.81,1.96,0.79,5.25
23.376,-5.44,2.14,0.76,5.9
23.386,-5.98,2.22,0.69,6.42
23.396,-6.67,2.27,0.49,7.07
23.406,-7.31,2.31,0.27,7.67
23.416,-7.75,2.38,0.08,8.1
23.426,-7.91,2.46,-0.01,8.28
23.435,-7.87,2.52,0,8.26
23.446,-7.71,2.5,-0.02,8.1
23.455,-7.42,2.45,-0.16,7.81
23.465,-6.86,2.34,-0.25,7.25
23.476,-6.03,2.09,-0.14,6.39
23.486,-4.68,1.71,0.06,4.98
23.495,-2.82,1.13,0.21,3.04
23.505,-0.45,0.36,0.28,0.64
23.515,2.49,-0.5,0.42,2.58
23.525,5.65,-1.33,0.68,5.84
23.535,8.2,-1.98,0.94,8.49
23.545,10.57,-2.74,1.08,10.97
23.556,12.94,-3.75,0.94,13.5
23.566,14.17,-4.88,0.07,14.99
23.576,14.15,-6.02,-1.34,15.44
23.585,13.9,-7.11,-2.36,15.79
23.595,14.36,-8.18,-2.55,16.73
23.606,15.48,-9.08,-2.15,18.08
23.615,16.93,-9.69,-1.56,19.57
23.626,18.3,-9.79,-1.21,20.8
23.636,19.25,-9.33,-1.58,21.44
23.645,19.44,-8.42,-2.73,21.36
23.656,19.7,-7.42,-3.71,21.38
23.665,20.27,-6.51,-4.27,21.71
23.676,20.23,-5.64,-4.73,21.53
23.685,18.81,-4.8,-5.19,20.09
23.695,16.41,-4.02,-5.55,17.78
23.706,14.16,-3.43,-5.49,15.57
23.715,12.12,-2.85,-5.32,13.54
23.725,9.98,-2.23,-4.91,11.35
23.735,7.7,-1.59,-4.04,8.83
23.745,5.29,-0.73,-2.76,6.01
23.755,3,0.23,-1.41,3.33
23.765,0.34,1.02,-0.4,1.15
23.775,-3.27,1.72,0.25,3.7
23.785,-7.72,2.32,0.52,8.07
23.795,-12.83,2.94,0.77,13.19
23.805,-18.18,3.36,1.16,18.52
23.815,-22.47,3.16,2.8,22.86
23.825,-23.43,1.53,7.02,24.51
23.835,-20.06,-0.16,8.59,21.82
23.845,-15.32,-0.47,5.62,16.33
23.855,-12.04,0.28,2.31,12.27
23.865,-9.46,0.92,0.93,9.55
23.875,-7.05,1.3,0.81,7.21
23.885,-5.5,1.72,0.93,5.83
23.895,-5.56,2.17,0.97,6.05
23.905,-6.44,2.46,0.96,6.96
23.915,-6.78,2.35,1.28,7.29
23.925,-6.65,1.96,2.07,7.23
23.935,-6.84,1.41,3.34,7.74
23.945,-7.53,0.73,4.82,8.97
23.955,-8.33,0.12,5.7,10.1
23.965,-9.09,-0.33,5.32,10.54
23.975,-9.64,-0.58,4.05,10.48
23.985,-10.15,-0.54,2.64,10.5
23.995,-10.67,-0.29,1.64,10.8
24.005,-10.98,-0.12,1.23,11.05
24.015,-11,0.07,1.38,11.08
24.025,-10.76,0.41,2,10.95
24.035,-10.53,0.78,2.83,10.93
24.045,-10.41,1.13,3.61,11.08
24.055,-10.41,1.4,3.97,11.23
24.065,-10.36,1.54,3.78,11.13
24.075,-10.24,1.55,3.22,10.84
24.085,-10.16,1.45,2.53,10.57
24.095,-10.34,1.42,1.84,10.6
24.105,-10.77,1.5,1.33,10.95
24.114,-11.21,1.72,1.17,11.4
24.125,-11.4,1.98,1.5,11.67
24.134,-10.96,2.27,2.5,11.46
24.145,-10,2.6,3.78,11
24.154,-9.03,2.96,4.64,10.58
24.164,-8.12,3.19,4.54,9.84
24.175,-7.44,3.11,3.53,8.8
24.185,-6.96,2.69,2.19,7.78
24.194,-6.07,2,1.13,6.49
24.204,-4.11,1.04,0.79,4.32
24.214,-0.22,-0.3,1.35,1.4
24.224,5.61,-1.81,2.67,6.47
24.234,11.5,-3.23,3.73,12.52
24.245,14.75,-4.29,3.28,15.71
24.255,16.52,-5.21,1.85,17.42
24.265,17.27,-5.96,0.05,18.27
24.275,17.24,-6.48,-1.56,18.48
24.284,18.13,-7.4,-2.01,19.69
24.295,18,-8.62,-1.65,20.02
24.304,13.38,-8.43,-4.24,16.37
24.314,8.86,-6.87,-8.74,14.22
24.324,8.82,-5.78,-10.41,14.82
24.334,10.54,-5.31,-9.66,15.25
24.344,10.46,-4.59,-8.65,14.32
24.354,9.43,-3.7,-7.8,12.78
24.364,8.9,-2.94,-6.97,11.69
24.374,9.17,-2.46,-6.08,11.27
24.384,9.27,-2.08,-5.15,10.81
24.394,8.26,-1.31,-4.28,9.4
24.404,6.79,-0.36,-3.42,7.61
24.414,5.81,0.19,-2.72,6.42
24.424,5.15,0.48,-2.17,5.61
24.434,4.27,0.82,-1.86,4.72
24.444,3.11,1.03,-1.75,3.72
24.454,2.13,1.13,-1.63,2.9
24.464,1.44,1.14,-1.4,2.31
24.474,1.04,1.08,-1.06,1.84
24.484,0.65,1.03,-0.73,1.42
24.494,0.28,1.02,-0.41,1.14
24.504,-0.06,1.1,-0.08,1.1
24.514,-0.49,1.25,0.18,1.36
24.524,-0.84,1.44,0.41,1.71
24.534,-1.08,1.6,0.61,2.02
24.544,-1.33,1.69,0.78,2.29
24.554,-1.64,1.76,0.89,2.56
24.564,-1.92,1.75,1,2.79
24.574,-2.15,1.67,1.1,2.93
24.584,-2.29,1.58,1.18,3.02
24.594,-2.34,1.43,1.25,3.01
24.604,-2.32,1.27,1.24,2.92
24.614,-2.2,1.1,1.27,2.77
24.624,-1.97,0.92,1.37,2.57
24.634,-1.72,0.66,1.67,2.49
24.644,-1.59,0.33,2.33,2.84
24.654,-1.68,0.07,2.96,3.4
24.664,-1.94,-0.06,3.08,3.64
24.674,-2.15,-0.07,2.61,3.38
24.684,-2.05,-0.08,1.72,2.67
24.694,-1.91,-0.07,0.82,2.08
24.704,-1.88,-0.04,0.16,1.89
24.714,-1.89,0.03,-0.21,1.9
24.724,-1.79,0.1,-0.33,1.83
24.734,-1.5,0.13,-0.36,1.55
24.744,-1.27,0.23,-0.48,1.38
24.754,-1.35,0.43,-0.6,1.54
24.764,-1.47,0.62,-0.63,1.72
24.774,-1.41,0.75,-0.51,1.68
24.784,-1.15,0.86,-0.25,1.46
24.794,-0.79,0.88,0.04,1.18
24.804,-0.33,0.84,0.24,0.94
24.813,-0.05,0.85,0.36,0.92
24.823,0.06,0.83,0.45,0.94
24.834,0.2,0.74,0.56,0.95
24.843,0.3,0.6,0.63,0.92
24.853,0.16,0.43,0.61,0.76
24.863,0,0.23,0.51,0.56
24.873,-0.1,0.01,0.43,0.44
24.884,-0.25,-0.23,0.33,0.47
24.893,-0.34,-0.44,0.22,0.6
24.903,-0.28,-0.66,0,0.71
24.913,-0.31,-0.81,-0.36,0.93
24.923,-0.37,-0.89,-0.74,1.21
24.933,-0.31,-0.93,-1.1,1.47
24.943,-0.15,-0.97,-1.43,1.74
24.953,-0.13,-0.97,-1.77,2.03
24.963,-0.23,-0.91,-2.11,2.31
24.973,-0.23,-0.82,-2.33,2.48
24.983,-0.16,-0.67,-2.44,2.54
24.993,-0.15,-0.48,-2.48,2.54
25.003,-0.12,-0.32,-2.46,2.49
25.013,-0.1,-0.22,-2.35,2.36
25.023,-0.16,-0.1,-2.17,2.18
25.033,-0.15,-0.02,-1.91,1.91
25.043,-0.11,0,-1.66,1.66
25.053,-0.05,0.02,-1.43,1.43
25.063,-0.14,0.04,-1.17,1.18
25.073,-0.24,0.01,-0.82,0.86
25.083,-0.29,-0.03,-0.4,0.49
25.093,-0.27,-0.08,0.04,0.28
25.103,-0.21,-0.17,0.4,0.48
25.113,-0.18,-0.25,0.63,0.7
25.123,-0.16,-0.3,0.84,0.9
25.133,-0.09,-0.32,1.05,1.1
25.143,-0.07,-0.28,1.28,1.31
25.153,-0.1,-0.22,1.51,1.53
25.163,-0.06,-0.15,1.71,1.71
25.173,-0.14,-0.04,1.77,1.78
25.183,-0.22,0.12,1.65,1.67
25.193,-0.23,0.28,1.39,1.43
25.203,-0.22,0.44,1.08,1.18
25.213,-0.22,0.62,0.8,1.03
25.223,-0.18,0.85,0.59,1.05
25.233,-0.14,1.1,0.39,1.17
25.243,-0.23,1.33,0.14,1.35
25.253,-0.41,1.55,-0.07,1.61
25.263,-0.53,1.77,-0.2,1.86
25.273,-0.52,1.93,-0.25,2.02
25.283,-0.48,2.08,-0.29,2.16
25.293,-0.52,2.24,-0.36,2.32
25.303,-0.58,2.34,-0.4,2.44
25.313,-0.66,2.41,-0.38,2.53
25.323,-0.82,2.43,-0.31,2.58
25.333,-1.09,2.42,-0.31,2.67
25.343,-1.5,2.41,-0.31,2.86
25.353,-1.99,2.38,-0.29,3.11
25.363,-2.59,2.37,-0.29,3.53
25.373,-3.29,2.42,-0.28,4.09
25.383,-3.98,2.45,-0.11,4.67
25.393,-4.77,2.45,0.27,5.37
25.403,-5.6,2.45,0.92,6.18
25.413,-6.52,2.47,1.67,7.17
25.423,-7.42,2.56,2.27,8.17
25.433,-8.25,2.71,2.42,9.02
25.443,-8.85,2.86,2.15,9.55
25.453,-8.96,2.92,1.7,9.58
25.463,-8.41,2.91,1.32,8.99
25.473,-7.31,2.84,1.1,7.92
25.483,-6.06,2.74,0.91,6.71
25.493,-5.02,2.62,0.71,5.7
25.503,-3.59,2.44,0.58,4.38
25.512,-1.59,2.15,0.57,2.73
25.523,0.87,1.79,0.54,2.06
25.532,3.89,1.41,0.71,4.2
25.542,7,1.01,0.87,7.12
25.553,8.89,0.51,0.43,8.91
25.562,9.59,-0.15,-0.61,9.61
25.573,10.25,-1.16,-1.6,10.44
25.583,11.52,-3.47,-3.2,12.45
25.593,11.52,-5.96,-5.62,14.14
25.602,9.98,-5.57,-5.59,12.72
25.613,11.49,-5.24,-3.56,13.12
25.623,14.56,-6.82,-2.04,16.21
25.633,16.52,-8.75,-1.6,18.76
25.643,17.7,-9.99,-1.61,20.39
25.653,18.68,-10.55,-1.47,21.51
25.662,19.36,-10.9,-1.18,22.25
25.673,19.81,-11.41,-0.9,22.88
25.683,19.88,-11.93,-0.61,23.19
25.693,19.45,-12.08,-0.48,22.9
25.702,17.87,-11.74,-0.62,21.39
25.712,15.61,-10.94,-0.83,19.07
25.722,13.43,-10.04,-0.78,16.79
25.732,11.4,-9.31,-0.57,14.73
25.742,9.73,-8.81,-0.27,13.13
25.752,8.19,-8.3,-0.22,11.66
25.762,6.46,-7.47,-0.27,9.88
25.772,4.36,-6.1,-0.57,7.51
25.782,1.84,-4.23,-1.01,4.72
25.792,-0.88,-2.08,-1.41,2.66
25.802,-4.14,0.02,-1.53,4.41
25.812,-8.36,2,-1.48,8.72
25.822,-13.1,3.76,-1.48,13.71
25.832,-17.37,5.23,-0.7,18.15
25.842,-19.93,6.37,2.11,21.04
25.852,-19.89,6.84,6.5,22.01
25.862,-17.37,6.31,9.31,20.69
25.872,-14.2,5.49,8,17.2
25.882,-11.96,4.79,4.33,13.59
25.892,-9.87,3.96,1.37,10.72
25.902,-7.59,3.14,-0.16,8.21
25.912,-6.02,2.74,-0.82,6.66
25.922,-5.77,2.7,-1.09,6.46
25.932,-6.27,2.71,-0.98,6.9
25.942,-6.71,2.59,-0.37,7.21
25.952,-6.92,2.31,0.98,7.36
25.962,-7.04,1.9,3.09,7.92
25.972,-7.38,1.44,5.08,9.08
25.982,-8.09,1.03,5.7,9.95
25.992,-9.06,0.79,4.7,10.24
26.002,-10.02,0.68,3.04,10.49
26.012,-10.73,0.67,1.71,10.88
26.022,-11.31,0.86,1.02,11.39
26.032,-11.82,1.03,1.04,11.91
26.042,-12.07,1.17,1.63,12.24
26.052,-12.08,1.53,2.54,12.43
26.062,-11.92,1.98,3.41,12.56
26.072,-11.59,2.41,4.04,12.51
26.082,-11.05,2.78,4.24,12.16
26.092,-10.46,3.02,3.95,11.58
26.102,-9.97,3.15,3.3,10.96
26.112,-9.55,3.16,2.53,10.38
26.122,-9.25,3.07,1.87,9.93
26.132,-9.03,2.91,1.44,9.59
26.142,-8.91,2.7,1.29,9.4
26.152,-8.89,2.46,1.4,9.33
26.162,-8.9,2.21,1.7,9.33
26.172,-8.68,1.94,2.03,9.12
26.182,-8.23,1.63,2.22,8.68
26.191,-7.85,1.35,2.09,8.24
26.201,-7.44,1.06,1.65,7.69
26.211,-6.56,0.66,1.18,6.7
26.221,-4.39,0,1.1,4.53
26.231,0.11,-0.95,1.54,1.81
26.241,6.27,-1.83,2.04,6.84
26.251,12.14,-2.45,2.05,12.56
26.262,16.35,-2.7,1.46,16.64
26.272,18.37,-2.84,0.51,18.6
26.282,19.8,-3.25,-0.35,20.06
26.292,22.3,-3.93,-0.48,22.64
26.302,25.22,-4.83,-0.47,25.68
26.312,25.95,-5.53,-1.34,26.57
26.321,23.23,-5.79,-3.47,24.19
26.332,19.89,-5.88,-5.07,21.35
26.342,16.82,-5.82,-5.91,18.75
26.351,13.79,-5.69,-6.8,16.4
26.361,10.72,-5.27,-7.42,14.06
26.371,7.63,-4.75,-10.67,13.95
26.381,5.41,-3.04,-17.4,18.47
26.391,3.66,-2.23,-12.73,13.43
26.401,1.35,-2.9,-4.33,5.39
26.411,-0.79,-2.77,-0.51,2.92
26.421,-1.62,-2.16,1.16,2.94
26.431,-1.25,-1.31,1.24,2.2
26.441,-1.69,-0.48,0.71,1.9
26.451,-2.52,0.16,0.18,2.53
26.461,-3.32,0.63,-0.24,3.38
26.471,-4.02,0.96,-0.52,4.17
26.481,-4.61,1.24,-0.61,4.81
26.491,-5,1.39,-0.6,5.23
26.501,-5.35,1.53,-0.53,5.59
26.511,-5.68,1.64,-0.38,5.92
26.521,-5.87,1.78,-0.25,6.14
26.531,-6.01,1.95,-0.15,6.32
26.541,-6.17,2.14,0,6.53
26.551,-6.2,2.32,0.22,6.62
26.561,-6.04,2.46,0.56,6.54
26.571,-5.79,2.55,0.89,6.39
26.581,-5.61,2.62,1.23,6.31
26.591,-5.33,2.61,2.23,6.34
26.601,-4.62,2.44,4.09,6.63
26.611,-3.59,2.23,5.61,7.02
26.621,-2.39,2.09,5.92,6.72
26.631,-0.68,1.97,4.94,5.36
26.641,1.63,1.78,3.56,4.29
26.651,4.7,1.53,2.46,5.52
26.661,7.47,1.43,1.38,7.73
26.671,8.06,1.49,0.03,8.2
26.681,7.19,1.48,-1.28,7.46
26.691,6.33,1.31,-2.09,6.79
26.701,5.8,1.02,-2.26,6.3
26.711,4.92,0.74,-2.12,5.41
26.721,3.57,0.49,-1.93,4.09
26.731,2,0.23,-1.75,2.66
26.741,0.47,-0.24,-1.06,1.18
26.751,-0.77,-1.22,1.38,2
26.761,-1.58,-2.26,4.62,5.37
26.771,-1.88,-2.75,5.95,6.82
26.781,-1.97,-2.54,4.57,5.59
26.791,-2.1,-2.03,2.16,3.64
26.801,-2.27,-1.36,0.34,2.66
26.811,-2.19,-0.91,-0.39,2.4
26.821,-1.97,-0.79,-0.5,2.18
26.831,-1.87,-0.65,-0.64,2.08
26.841,-1.89,-0.42,-0.89,2.13
26.851,-1.87,-0.17,-1.25,2.26
26.86,-1.57,0.02,-1.64,2.27
26.871,-0.95,0.09,-2.08,2.29
26.88,-0.41,0.13,-2.69,2.72
26.89,-0.01,0.07,-3.25,3.25
26.9,0.33,-0.05,-3.59,3.61
26.911,0.5,-0.16,-3.59,3.63
26.92,0.45,-0.25,-3.3,3.34
26.93,0.26,-0.29,-2.98,3.01
26.94,0.07,-0.31,-2.7,2.72
26.95,-0.09,-0.31,-2.37,2.4
26.96,-0.22,-0.29,-1.98,2.01
26.97,-0.35,-0.23,-1.56,1.62
26.98,-0.43,-0.12,-1.1,1.19
26.99,-0.49,0.02,-0.64,0.81
27,-0.53,0.18,-0.17,0.58
27.01,-0.46,0.33,0.3,0.64
27.02,-0.37,0.43,0.75,0.94
27.03,-0.33,0.49,1.23,1.36
27.04,-0.36,0.58,1.88,2
27.05,-0.37,0.67,2.51,2.63
27.06,-0.22,0.71,2.81,2.91
27.07,-0.26,0.73,2.56,2.67
27.08,-0.33,0.74,1.96,2.12
27.09,-0.26,0.7,1.34,1.54
27.1,0,0.62,0.81,1.02
27.11,0.09,0.56,0.36,0.67
27.12,-0.03,0.53,0.04,0.53
27.13,-0.07,0.5,-0.09,0.51
27.14,0.05,0.47,-0.07,0.48
27.15,0.33,0.47,-0.04,0.58
27.16,0.48,0.52,-0.09,0.71
27.17,0.43,0.55,-0.14,0.71
27.18,0.47,0.59,-0.07,0.75
27.19,0.57,0.6,0.11,0.83
27.2,0.77,0.58,0.26,1
27.21,0.93,0.53,0.25,1.1
27.22,0.76,0.5,0.14,0.93
27.23,0.51,0.44,0.05,0.67
27.24,0.26,0.35,0.01,0.43
27.25,-0.08,0.25,-0.05,0.27
27.26,-0.41,0.15,-0.22,0.49
27.27,-0.58,0.01,-0.45,0.73
27.28,-0.68,-0.15,-0.77,1.04
27.29,-0.82,-0.25,-1.22,1.49
27.3,-1.02,-0.25,-1.71,2.01
27.31,-1.2,-0.21,-2.09,2.42
27.32,-1.45,-0.12,-2.36,2.77
27.33,-1.79,0.08,-2.47,3.06
