time,ax,ay,az,atotal
7.039,-1.22,-9.98,-0.07,10.05
7.049,1.15,-8.51,-0.18,8.58
7.059,3.18,-6.99,-1.01,7.75
7.069,5.38,-5.79,-1.48,8.04
7.079,8.55,-4.68,-0.44,9.76
7.089,12.94,-3.38,1.88,13.5
7.099,17.82,-1.86,4.26,18.41
7.109,22.32,-0.81,5.06,22.9
7.119,25.57,-0.26,4.22,25.91
7.13,26.87,0.36,3.45,27.09
7.139,26,0.79,3.61,26.26
7.15,23.67,1.42,4.12,24.07
7.16,21.51,2.45,4.56,22.12
7.169,19.64,3.23,4.66,20.44
7.18,17.3,3.77,4.23,18.21
7.19,14.67,4.33,3.7,15.74
7.2,12.05,4.88,3.42,13.45
7.209,9.37,5.44,3.23,11.3
7.219,6.84,6.07,3.04,9.64
7.229,4.77,6.78,3.06,8.83
7.239,2.97,7.49,3.27,8.7
7.249,1.28,8.15,3.63,9.02
7.259,-0.23,8.85,4.19,9.8
7.269,-1.42,9.34,4.9,10.64
7.279,-2.16,9.42,5.5,11.12
7.289,-2.73,9.05,5.74,11.06
7.299,-3.63,8.54,5.62,10.85
7.309,-4.94,8.16,5.4,10.97
7.319,-6.47,7.98,5.13,11.48
7.329,-7.98,7.91,4.91,12.26
7.339,-9.4,8.05,4.73,13.25
7.349,-10.66,8.26,4.55,14.23
7.359,-11.8,8.53,4.41,15.21
7.369,-12.77,9.05,4.79,16.37
7.379,-13.29,9.81,5.92,17.54
7.389,-13.42,10.75,7.37,18.71
7.399,-13.14,11.53,8.49,19.43
7.409,-12.26,11.78,8.94,19.2
7.419,-10.86,11.51,8.61,18.01
7.429,-9.08,10.77,7.82,16.11
7.439,-7.04,9.72,7.18,13.98
7.449,-4.54,8.42,6.76,11.72
7.459,-1.6,7.03,6.22,9.52
7.469,1.61,5.66,5.39,7.98
7.479,4.96,4.41,4.58,8.06
7.489,7.93,3.63,3.94,9.58
7.499,10.7,3.45,3.77,11.86
7.509,13.74,3.51,4.11,14.77
7.519,16.46,3.79,4.74,17.55
7.529,18.44,4.28,5.61,19.75
7.539,19.68,5.07,6.94,21.47
7.549,20.4,6.58,9.8,23.57
7.559,20.05,7.24,12.69,24.81
7.569,20,6.03,13.51,24.88
7.579,20.01,4.02,11.32,23.34
7.589,18.22,1.63,6.83,19.52
7.599,15.68,-0.7,4.04,16.21
7.609,13.04,-2.66,2.91,13.62
7.618,10,-4.6,0.64,11.03
7.629,6.9,-6.26,-1.76,9.48
7.639,4.23,-6.63,-1.7,8.04
7.648,1.98,-6.54,-0.57,6.86
7.659,0.08,-6.39,0.43,6.41
7.668,-1.44,-6.13,1.12,6.39
7.678,-2.73,-5.85,1.96,6.75
7.688,-3.58,-5.6,3.15,7.36
7.698,-4.08,-5.64,4.21,8.13
7.709,-4.53,-6.09,4.73,8.94
7.718,-4.86,-6.87,4.74,9.66
7.728,-5.06,-7.8,4.65,10.39
7.738,-5.32,-8.69,4.65,11.2
7.748,-5.71,-9.47,4.74,12.03
7.759,-6.08,-10.24,4.83,12.85
7.768,-6.26,-11.06,4.8,13.59
7.778,-6.33,-11.99,4.35,14.24
7.788,-6.59,-12.94,3.4,14.92
7.798,-6.91,-13.81,2.36,15.62
7.808,-7.03,-14.45,1.6,16.14
7.818,-7,-14.64,1.04,16.26
7.828,-6.94,-14.27,0.73,15.89
7.838,-6.76,-13.64,0.6,15.24
7.848,-6.79,-12.46,0.69,14.21
7.858,-5.75,-10.77,1.45,12.3
7.868,-3.13,-8.65,2.19,9.46
7.878,-0.03,-6.85,1.65,7.04
7.888,2.81,-5.82,-0.18,6.46
7.898,5.69,-5.12,-1.88,7.88
7.908,9.38,-4.6,-2.34,10.71
7.918,13.65,-4.27,-1.99,14.44
7.929,16.52,-3.29,-3.22,17.15
7.938,18.38,-3.14,-3.05,18.9
7.949,18.55,-3.64,-0.89,18.92
7.958,18.46,-4.14,-2.86,19.13
7.968,17.8,-4.68,-5.12,19.1
7.979,16.52,-4.33,-6.24,18.19
7.988,15.23,-3.32,-7.01,17.09
7.998,13.92,-2.24,-7.48,15.96
8.008,12.17,-1,-7.83,14.51
8.018,10.11,0.32,-7.83,12.79
8.028,8.33,1.85,-7.14,11.12
8.038,7.04,3.71,-5.37,9.6
8.048,5.83,5.79,-2.96,8.73
8.058,4.47,7.57,-2.28,9.09
8.068,3.29,8.46,-3.84,9.85
8.078,2.64,8.47,-5.1,10.23
8.088,2,8.16,-4.95,9.75
8.098,1.28,7.42,-3.45,8.28
8.108,0.53,6.56,-1.81,6.82
8.118,-0.21,5.61,-1.18,5.74
8.128,-1.02,4.79,-1.44,5.1
8.138,-1.85,4.3,-1.64,4.96
8.148,-2.62,4.06,-1.23,4.98
8.158,-3.56,4.19,-0.42,5.51
8.168,-4.77,4.8,0.58,6.8
8.178,-6.21,5.83,1.69,8.68
8.188,-7.45,6.86,2.55,10.45
8.198,-8.51,7.88,2.81,11.93
8.207,-9.5,8.87,2.52,13.24
8.217,-9.97,9.71,2.3,14.11
8.228,-9.97,10.17,2.55,14.47
8.237,-9.99,10.24,3.46,14.72
8.248,-9.7,9.92,5.06,14.76
8.258,-8.86,9.31,6.92,14.6
8.267,-7.91,8.69,8.46,14.48
8.278,-6.97,8.08,9.65,14.39
8.288,-5.67,7.39,10.42,13.97
8.298,-4.3,6.61,10.29,12.97
8.307,-2.61,5.78,9.96,11.8
8.318,0.25,4.78,9.66,10.78
8.328,3.66,3.7,9.28,10.64
8.337,6.46,2.45,9.09,11.41
8.347,7.78,1.32,9.19,12.11
8.358,8.47,0.85,10,13.13
8.367,9.45,1.17,11.26,14.74
8.377,10.67,2.11,13.1,17.02
8.388,12.01,3.16,16.23,20.43
8.398,13.89,3.9,20.23,24.85
8.408,15.93,4.06,20.97,26.64
8.418,16.67,3.7,17.16,24.21
8.428,16.52,3.45,13.71,21.74
8.437,16.55,3.79,12.22,20.92
8.448,16.39,4.4,8.95,19.19
8.458,15.82,4.71,4.87,17.21
8.468,14.7,5.07,2.42,15.73
8.477,13.62,5.34,1.66,14.72
8.488,12.47,5.23,1.58,13.62
8.497,11.14,4.92,1.73,12.31
8.507,9.55,4.52,2.92,10.96
8.517,7.97,4.26,5.13,10.39
8.527,6.68,3.86,7.36,10.66
8.537,5.68,3.06,8.71,10.84
8.547,4.65,2.01,9.22,10.52
8.557,3.58,0.8,9.63,10.3
8.567,2.74,-0.47,9.92,10.3
8.577,2.18,-1.71,9.83,10.21
8.587,1.52,-2.87,9.26,9.81
8.597,0.87,-3.89,8.78,9.64
8.607,0.34,-4.83,8.39,9.69
8.617,-0.22,-5.66,7.85,9.69
8.627,-0.68,-6.34,7.25,9.66
8.637,-1.13,-6.78,6.7,9.6
8.647,-1.5,-7.01,6.27,9.52
8.657,-1.73,-7.02,5.94,9.35
8.667,-1.78,-6.78,5.55,8.94
8.677,-1.78,-6.65,4.82,8.4
8.687,-1.75,-6.9,3.92,8.13
8.697,-1.8,-7.36,2.99,8.14
8.707,-1.9,-7.97,1.9,8.41
8.717,-2.1,-8.54,0.58,8.81
8.727,-2.4,-8.86,-0.72,9.21
8.737,-2.75,-8.94,-1.85,9.53
8.747,-3.05,-8.84,-2.9,9.79
8.757,-3.27,-8.61,-3.66,9.91
8.767,-3.6,-8.2,-4.23,9.91
8.777,-3.9,-7.7,-4.61,9.79
8.787,-4.18,-7.16,-4.72,9.54
8.797,-4.54,-6.63,-4.69,9.3
8.807,-4.76,-6.18,-4.5,9.01
8.817,-4.97,-5.88,-4.46,8.9
8.827,-5.15,-5.7,-4.52,8.91
8.837,-5.22,-5.48,-4.55,8.83
8.847,-4.99,-5.25,-4.51,8.54
8.857,-4.35,-5.02,-4.43,7.99
8.867,-3.27,-4.68,-4.16,7.06
8.877,-1.76,-4.16,-3.93,5.99
8.886,0.02,-3.56,-3.59,5.06
8.897,2.07,-2.97,-3.37,4.95
8.907,4.47,-2.38,-3.29,6.04
8.917,6.94,-1.83,-3.2,7.86
8.927,9.5,-1.37,-2.86,10.01
8.936,12.03,-0.89,-2.01,12.23
8.947,14.43,-0.57,-0.72,14.46
8.957,16.01,-0.31,0.04,16.02
8.967,16.75,0.09,0.46,16.75
8.977,16.99,0.53,1.1,17.04
8.987,16.81,1.02,2.01,16.96
8.997,16.16,1.6,3.05,16.53
9.007,15.03,2.2,3.62,15.61
9.017,13.83,2.98,3.71,14.63
9.027,12.19,3.78,3.52,13.24
9.036,10.67,4.45,3.43,12.06
9.046,9.38,5.13,3.46,11.24
9.057,8.19,5.78,3.47,10.61
9.066,7.17,6.37,3.44,10.19
9.076,6.24,6.94,3.27,9.89
9.086,5.39,7.57,3.1,9.8
9.096,4.43,8.33,3.07,9.92
9.106,3.4,9.11,3.21,10.24
9.116,2.51,9.84,3.45,10.72
9.126,1.67,10.44,3.52,11.14
9.136,0.69,10.84,3.4,11.38
9.146,-0.62,11.14,3.18,11.6
9.156,-2.12,11.45,2.92,12
9.166,-3.72,11.88,2.64,12.73
9.176,-5.32,12.47,2.49,13.79
9.186,-6.76,12.86,2.41,14.73
9.196,-8.1,12.99,2.37,15.5
9.206,-9.48,12.97,2.18,16.21
9.216,-10.89,12.96,1.83,17.03
9.226,-12.11,13.18,1.55,17.96
9.236,-12.69,13.5,1.38,18.58
9.246,-12.62,13.74,1.44,18.71
9.256,-12.14,13.67,1.7,18.36
9.266,-11.36,13.36,2.32,17.69
9.276,-9.84,12.68,3.51,16.43
9.286,-7.71,11.56,4.85,14.72
9.296,-5.33,10.21,5.86,12.92
9.306,-2.21,8.78,6.78,11.31
9.316,1.94,7.15,7.67,10.66
9.326,6.61,5.5,8.91,12.38
9.336,11,4.1,10.8,15.95
9.347,14.72,3.12,13.39,20.14
9.357,17.81,2.9,16.77,24.63
9.366,20.18,3.26,20.1,28.67
9.377,21.17,3.53,22.2,30.88
9.386,20.93,3.93,22.47,30.96
9.396,21,3.37,20.28,29.39
9.406,20.73,2.19,16.34,26.49
9.416,19.33,0.46,11.75,22.62
9.426,16.75,-1.25,7.37,18.34
9.436,13.72,-2.65,3.97,14.53
9.446,10.68,-3.55,2.04,11.44
9.456,7.79,-3.89,0.93,8.76
9.466,5.52,-3.85,0.66,6.76
9.476,3.87,-3.63,1.09,5.42
9.486,2.41,-3.62,1.56,4.62
9.496,0.91,-4.03,2.27,4.72
9.506,-0.5,-4.85,3.14,5.8
9.516,-1.72,-6.15,3.81,7.44
9.526,-2.9,-7.68,4.21,9.22
9.535,-4.13,-9.18,4.35,10.97
9.546,-4.95,-10.55,4.52,12.5
9.555,-5.24,-11.97,4.41,13.79
9.565,-5.4,-13.27,3.81,14.83
9.576,-5.76,-13.91,2.68,15.29
9.585,-6.39,-14.01,1.5,15.47
9.596,-7.29,-14.57,0.93,16.32
9.606,-8.01,-15.1,0.78,17.11
9.615,-8.65,-15.2,0.26,17.49
9.626,-9.06,-14.94,-0.59,17.48
9.635,-9.09,-14.35,-1.42,17.05
9.645,-8.78,-13.34,-2.32,16.13
9.655,-8.18,-11.99,-2.94,14.8
9.665,-7.13,-10.77,-3.26,13.32
9.675,-5.91,-9.69,-3.29,11.82
9.685,-4.72,-8.71,-3.08,10.37
9.695,-3.23,-7.95,-2.62,8.97
9.705,-1.22,-7.19,-2.02,7.57
9.715,0.97,-6.08,-1.94,6.46
9.725,3.4,-5,-2.58,6.58
9.735,6.39,-4.33,-3.02,8.29
9.745,9.52,-4.04,-2.73,10.7
9.755,12.28,-3.82,-1.55,12.96
9.765,14.82,-3.51,0.22,15.23
9.775,17.3,-3.14,1.75,17.67
9.786,19.56,-2.91,2.38,19.92
9.796,20.62,-2.95,1.95,20.92
9.806,20.33,-3.17,1.17,20.61
9.816,19.72,-3.1,0.94,19.99
9.826,18.92,-2.67,1.29,19.15
9.835,17.49,-2.02,1.86,17.7
9.846,15.91,-1.12,2.38,16.12
9.855,14.2,-0.05,2.67,14.45
9.865,12.15,1.23,2.82,12.54
9.875,9.73,2.61,3.05,10.53
9.885,7.24,3.9,3.35,8.88
9.895,4.98,5.03,3.68,7.98
9.905,3.05,6.02,4.1,7.89
9.915,1.35,6.74,4.58,8.26
9.925,-0.32,7.23,5.06,8.83
9.935,-2.18,7.57,5.37,9.54
9.945,-3.96,7.87,5.63,10.46
9.955,-5.42,8.12,5.81,11.36
9.965,-6.57,8.2,5.69,11.95
9.975,-7.62,8.24,5.22,12.38
9.985,-8.62,8.36,4.58,12.86
9.995,-9.54,8.49,3.92,13.36
10.005,-10.51,8.64,3.34,14
10.015,-11.47,8.84,2.92,14.78
10.025,-12.35,9.06,2.64,15.54
10.035,-13.01,9.32,2.58,16.21
10.045,-13.3,9.66,2.92,16.7
10.055,-13.29,10.04,3.52,17.03
10.065,-12.94,10.38,4.17,17.11
10.075,-12.17,10.48,4.71,16.74
10.085,-10.99,10.21,4.96,15.79
10.095,-9.55,9.51,4.81,14.32
10.105,-7.89,8.46,4.38,12.37
10.115,-5.95,7.23,3.71,10.07
10.125,-3.88,5.9,3.05,7.7
10.135,-1.16,4.75,2.77,5.62
10.145,2.17,3.89,2.66,5.19
10.155,5.71,3.37,2.88,7.23
10.165,9.37,3.04,3.55,10.47
10.175,12.47,3.1,4.43,13.59
10.185,14.4,3.68,5.45,15.84
10.195,15.98,4.39,7.13,18.04
10.205,17.27,5.19,9.28,20.28
10.215,18.31,6.02,11.92,22.66
10.225,19.15,6.42,14.99,25.15
10.235,19.48,5.8,17.17,26.61
10.245,18.98,4.15,17.89,26.41
10.255,17.43,1.87,16.12,23.81
10.265,15.51,-0.81,11.84,19.53
10.275,13.68,-3.41,7.33,15.89
10.284,11.71,-5.22,3.67,13.34
10.294,9.32,-6.21,1.19,11.26
10.305,6.77,-6.62,-0.4,9.48
10.315,4.68,-6.75,-3.04,8.76
10.324,2.81,-6.22,-2.98,7.45
10.334,0.9,-5.29,-1.87,5.69
10.344,-0.98,-4.33,-1.1,4.58
10.354,-2.47,-3.45,-0.35,4.26
10.364,-3.54,-2.98,0.43,4.65
10.374,-4.6,-3.11,1.27,5.69
10.384,-5.48,-3.89,2.01,7.02
10.394,-6.25,-5.19,2.33,8.45
10.404,-7.12,-6.63,2.26,9.99
10.414,-7.91,-8.07,2.05,11.49
10.424,-8.6,-9.54,1.9,12.99
10.434,-9.11,-11.05,1.8,14.44
10.444,-9.23,-12.13,1.6,15.32
10.454,-8.98,-12.34,1.18,15.31
10.464,-8.83,-12.78,0.85,15.56
10.474,-8.67,-13.35,0.57,15.93
10.484,-8.36,-13.79,0.28,16.12
10.494,-7.8,-13.89,-0.1,15.93
10.504,-7.26,-13.61,-0.86,15.45
10.514,-6.31,-13.22,-1.62,14.74
10.524,-5,-12.62,-2.18,13.74
10.534,-3.88,-11.84,-2.56,12.72
10.544,-2.74,-10.99,-2.37,11.57
10.554,-1,-9.71,-1.36,9.85
10.564,1.88,-7.84,-0.29,8.07
10.574,5.14,-5.88,-0.37,7.82
10.584,8.36,-4.43,-1.98,9.67
10.594,11.51,-3.24,-3.83,12.56
10.605,14.45,-1.78,-4.44,15.22
10.615,16.95,-0.19,-3.35,17.28
10.625,18.65,1.04,-0.95,18.7
10.634,19.04,1.75,0.57,19.13
10.645,18.78,1.65,0.2,18.85
10.654,18.21,1.18,-0.31,18.25
10.664,16.9,0.61,0.2,16.91
10.675,15.07,0.13,1.3,15.12
10.684,13.05,-0.11,2.24,13.24
10.694,10.98,-0.24,2.59,11.28
10.704,8.84,-0.23,2.53,9.2
10.714,6.79,0.01,2.61,7.28
10.724,4.93,0.54,2.88,5.74
10.734,3.4,1.23,3.17,4.81
10.744,2.2,1.95,3.25,4.38
10.754,1.35,2.69,3.11,4.33
10.764,0.82,3.39,2.93,4.55
10.774,0.35,4.03,2.8,4.92
10.784,-0.08,4.53,2.8,5.33
10.794,-0.38,4.84,2.85,5.63
10.804,-0.78,5.07,2.79,5.83
10.814,-1.31,5.19,2.54,5.92
10.824,-1.85,5.27,2.08,5.96
10.834,-2.54,5.44,1.42,6.17
10.844,-3.36,5.68,0.83,6.65
10.854,-4.27,6,0.39,7.37
10.864,-5.22,6.41,0.04,8.27
10.874,-6.28,6.95,-0.27,9.37
10.884,-7.48,7.55,-0.6,10.65
10.894,-8.57,8.12,-0.8,11.83
10.903,-9.26,8.6,-0.6,12.66
10.914,-9.63,9.03,0.03,13.2
10.924,-10.19,9.38,0.85,13.88
10.933,-10.69,9.71,1.96,14.58
10.943,-10.77,9.85,3.32,14.97
10.953,-10.41,9.71,4.43,14.91
10.963,-9.74,9.29,5.11,14.4
10.973,-9.03,8.55,5.4,13.56
10.983,-8.05,7.54,5.5,12.33
10.993,-6.71,6.75,5.55,11.02
11.003,-4.62,6.51,5.68,9.8
11.013,-1.54,6.44,6.2,9.07
11.023,2.38,6.27,7.69,10.2
11.033,6.76,6.12,10.42,13.84
11.043,10.2,6.18,13.71,18.17
11.053,11.91,6.71,16.86,21.71
11.064,12.95,7.53,20.43,25.34
11.074,14.19,8,24.91,29.76
11.084,16.43,7.67,28.19,33.52
11.094,18.64,5.88,26.79,33.16
11.103,19.5,3.17,23,30.32
11.114,19.63,0.4,20.41,28.32
11.124,18.73,-1.83,17.68,25.83
11.134,17.28,-3.27,13.79,22.35
11.144,15.23,-3.71,10.7,18.98
11.153,12.58,-3.21,9.48,16.08
11.163,10.01,-2.18,9.23,13.79
11.173,7.7,-1.06,9.01,11.9
11.183,5.66,-0.11,8.94,10.58
11.193,4.16,0.56,9.53,10.41
11.203,3.18,0.74,10,10.52
11.213,2.61,0.33,9.91,10.26
11.223,2.27,-0.44,9.51,9.78
11.233,2.01,-1.36,9.18,9.49
11.243,1.72,-2.37,8.76,9.24
11.253,1.27,-3.38,8.13,8.89
11.263,0.81,-4.36,7.42,8.64
11.273,0.24,-5.25,6.7,8.51
11.283,-0.55,-5.9,6.09,8.5
11.293,-1.46,-6.34,5.7,8.65
11.303,-2.33,-6.73,5.47,8.98
11.313,-3.02,-7.13,5.27,9.36
11.323,-3.63,-7.46,5.08,9.73
11.333,-4.23,-7.75,4.86,10.08
11.343,-4.67,-8.14,4.55,10.43
11.353,-5,-8.6,4.15,10.78
11.363,-5.32,-9.05,3.71,11.14
11.373,-5.55,-9.48,3.23,11.45
11.383,-5.63,-9.87,2.77,11.7
11.393,-5.69,-10.17,2.21,11.86
11.403,-5.82,-10.43,1.58,12.05
11.413,-6.02,-10.59,0.88,12.21
11.423,-6.24,-10.59,0.09,12.29
11.433,-6.54,-10.42,-0.71,12.33
11.443,-6.77,-10.23,-1.15,12.32
11.453,-6.97,-9.7,-1.34,12.02
11.463,-7.05,-8.94,-1.45,11.48
11.473,-6.84,-8.16,-1.52,10.76
11.483,-6.26,-7.26,-1.55,9.71
11.493,-5.39,-6.2,-1.64,8.38
11.503,-3.97,-5.05,-1.75,6.65
11.513,-1.75,-3.94,-1.84,4.68
11.522,0.86,-2.95,-2.02,3.67
11.533,3.6,-2.04,-2.31,4.74
11.543,6.44,-1.19,-2.62,7.06
11.553,9.15,-0.1,-3.39,9.76
11.563,11.59,1.08,-4.87,12.62
11.573,13.87,1.19,-3.51,14.35
11.583,14.97,0.99,-2.46,15.21
11.593,15.54,1.27,-2.56,15.8
11.603,16.2,1.43,-1.14,16.3
11.613,16.44,1.29,1.25,16.54
11.623,16.45,0.8,3.24,16.78
11.633,16.26,0.15,3.88,16.72
11.643,15.53,-0.48,3.48,15.92
11.653,14.38,-0.92,3.03,14.72
11.663,13.01,-1.04,2.77,13.34
11.673,11.58,-0.73,2.43,11.86
11.683,10.27,0.02,1.81,10.43
11.693,9.07,1.22,1.22,9.24
11.702,8.26,2.74,1,8.76
11.712,7.89,4.45,1.24,9.14
11.722,7.54,6.29,1.7,9.97
11.732,7.18,7.88,2.11,10.87
11.742,6.71,9.14,2.25,11.56
11.752,6.04,10.08,2.15,11.94
11.762,5.39,10.61,2,12.07
11.772,4.75,10.77,1.88,11.92
11.782,3.96,10.73,1.87,11.58
11.792,2.87,10.62,1.88,11.15
11.802,1.57,10.41,1.93,10.71
11.812,0.14,10.27,1.93,10.45
11.822,-1.33,10.33,1.85,10.58
11.832,-2.73,10.6,1.86,11.1
11.842,-4,10.94,2.13,11.84
11.852,-5.02,11.3,2.67,12.65
11.862,-5.91,11.65,3.3,13.47
11.872,-6.82,12.01,3.85,14.33
11.882,-7.72,12.46,4.35,15.29
11.892,-8.53,13,5.01,16.34
11.902,-8.96,13.45,5.95,17.22
11.912,-8.71,13.41,6.93,17.42
11.922,-7.95,12.85,7.44,16.84
11.932,-6.96,11.93,7.39,15.66
11.942,-5.64,10.87,7.27,14.25
11.952,-3.69,9.76,7.48,12.84
11.962,-1.33,8.61,7.75,11.66
11.972,1.24,7.47,7.86,10.92
11.982,4.26,6.24,7.67,10.76
11.992,7.55,4.99,7.25,11.6
12.002,10.35,3.98,6.79,13
12.012,12.62,3.44,6.78,14.74
12.022,14.95,3.13,7.49,17.02
12.033,16.55,3.21,8.47,18.87
12.043,17.04,3.73,9.64,19.93
12.052,17.02,4.62,11.48,21.04
12.062,17.2,5.42,13.36,22.44
12.072,18.03,5.39,14.95,24.03
12.082,19.44,4.34,15.28,25.11
12.093,19.98,2.68,13.44,24.23
12.102,19.58,0.95,10.95,22.46
12.112,18.22,-0.7,8.77,20.23
12.122,15.89,-2.16,6.37,17.26
12.132,12.88,-3.41,4.04,13.92
12.142,9.43,-4.2,2.66,10.66
12.152,6.28,-4.56,2.53,8.16
12.162,3.73,-4.9,2.89,6.81
12.172,1.87,-5.5,3.69,6.88
12.182,0.37,-6.17,4.69,7.76
12.192,-1,-6.89,5.33,8.77
12.202,-2.09,-7.87,5.33,9.73
12.212,-2.95,-9.06,4.7,10.63
12.222,-3.67,-10.33,3.81,11.61
12.232,-4.37,-11.47,2.94,12.62
12.242,-4.97,-12.38,2.21,13.52
12.251,-5.44,-13.09,1.64,14.27
12.262,-5.96,-13.7,1.05,14.97
12.271,-6.65,-14.15,0.41,15.64
12.282,-7.31,-14.47,-0.04,16.22
12.291,-7.85,-14.6,-0.21,16.58
12.302,-8,-14.66,-0.06,16.7
12.312,-7.86,-14.64,0.17,16.62
12.321,-7.44,-14.48,0.41,16.28
12.331,-6.81,-14.25,0.41,15.8
12.341,-6.29,-14.12,0.09,15.46
12.351,-6.01,-14.07,-0.28,15.31
12.361,-5.57,-14.04,-0.51,15.12
12.371,-4.79,-13.93,-0.43,14.73
12.381,-3.92,-13.64,-0.53,14.2
12.392,-2.95,-13.14,-0.77,13.49
12.401,-1.34,-12.31,-1.02,12.43
12.411,1.13,-11.2,-1.74,11.39
12.421,4.05,-10.02,-2.89,11.18
12.431,7.77,-8.9,-3.14,12.23
12.441,12.23,-7.65,-1.88,14.54
12.452,16.51,-5.93,0.09,17.54
12.462,20.46,-4.51,1.04,20.97
12.471,23.75,-3.72,0.31,24.04
12.482,25.71,-3.05,-0.65,25.9
12.492,26.42,-2.31,-0.57,26.53
12.501,26.51,-1.64,0.68,26.57
12.512,25.92,-0.92,2.28,26.04
12.521,24.72,-0.51,3.53,24.97
12.531,22.7,-0.09,4.43,23.13
12.541,20.02,0.68,5.45,20.76
12.551,17.07,1.7,6.4,18.31
12.562,14.05,2.76,6.72,15.82
12.571,11.18,3.77,6.5,13.47
12.581,8.55,4.75,6.08,11.52
12.591,6.01,5.79,5.61,10.06
12.601,3.58,6.84,5.19,9.31
12.611,1.28,7.9,4.95,9.41
12.621,-0.94,9.03,5,10.37
12.631,-2.76,10.05,5.4,11.74
12.641,-3.95,10.74,5.98,12.91
12.651,-4.8,10.98,6.37,13.57
12.661,-5.77,10.91,6.32,13.87
12.671,-6.78,10.84,6.03,14.14
12.681,-7.92,10.97,5.65,14.66
12.691,-9.24,11.33,5.22,15.53
12.701,-10.69,11.66,4.61,16.48
12.711,-12.01,11.91,4.29,17.45
12.721,-12.97,12.14,4.92,18.43
12.731,-13.34,12.44,6.66,19.42
12.741,-13.36,12.87,8.93,20.58
12.751,-12.86,13.03,10.77,21.24
12.761,-11.89,12.62,11.68,20.91
12.771,-10.64,11.69,11.72,19.68
12.781,-9.4,10.5,11.12,17.95
12.791,-8.32,9.17,10.18,16.03
12.801,-7.4,7.79,9.04,14.05
12.811,-6.35,6.42,7.75,11.9
12.821,-4.99,5.2,6.4,9.64
12.831,-3.1,4.37,4.98,7.31
12.841,-0.4,3.89,3.85,5.48
12.851,3.16,3.55,3.09,5.66
12.861,7.33,3.13,2.81,8.45
12.871,11.53,2.81,3.07,12.25
12.881,14.86,2.98,3.7,15.61
12.891,17.15,3.82,5.06,18.29
12.901,19.25,4.98,7.57,21.28
12.911,21.05,6.15,10.77,24.43
12.921,22.48,7.35,15.02,28.02
12.931,24.43,7.45,19.31,32.02
12.941,25,5.43,18.29,31.45
12.951,23.9,2.31,12.86,27.24
12.961,22.81,-1.24,8.19,24.27
12.971,20.45,-4.53,4.55,21.44
12.981,16.55,-6.95,1.05,17.98
12.99,12.37,-8.42,-0.97,14.99
13,8.41,-9.13,-2.44,12.65
13.01,5.1,-9.13,-4.2,11.27
13.02,2.33,-8.43,-3.08,9.27
13.031,-0.12,-7.45,-1.3,7.57
13.04,-2.11,-6.57,0.08,6.9
13.05,-3.55,-5.99,0.63,7
13.06,-4.39,-5.58,0.92,7.16
13.07,-4.8,-5.66,1.48,7.57
13.08,-5.34,-6.19,2.12,8.45
13.09,-6.02,-6.95,2.4,9.5
13.1,-6.42,-8.06,2.32,10.56
13.11,-6.78,-9.2,2.13,11.63
13.12,-7.34,-10.21,1.92,12.72
13.13,-7.96,-11.11,1.73,13.78
13.14,-8.36,-11.85,1.62,14.59
13.15,-8.4,-12.14,1.5,14.84
13.16,-8.48,-12.21,1.38,14.93
13.17,-8.94,-12.66,0.57,15.51
13.18,-9.05,-12.82,-0.02,15.69
13.19,-9.34,-12.76,-0.75,15.83
13.2,-9.57,-12.53,-1.43,15.83
13.21,-9.52,-11.91,-1.87,15.36
13.22,-9.03,-10.99,-2.09,14.37
13.23,-8.26,-10.08,-2.22,13.22
13.24,-7.59,-9.02,-1.96,11.95
13.25,-5.68,-7.88,-0.86,9.75
13.26,-1.9,-6.42,0.55,6.72
13.27,2.91,-5.2,0.92,6.03
13.28,7.43,-4.42,-0.33,8.65
13.29,11.02,-3.68,-2.03,11.79
13.3,14.74,-2.93,-2.84,15.29
13.311,18.23,-2.15,-2.07,18.48
13.32,20.35,-1.2,-0.64,20.39
13.331,21.17,-0.56,0.31,21.18
13.34,21.54,-0.14,0.13,21.54
13.35,21.56,0.02,-0.04,21.56
13.36,20.53,-0.09,0.4,20.54
13.37,18.24,-0.31,0.95,18.27
13.381,15.22,-0.3,1.43,15.29
13.39,12.21,0.05,1.75,12.34
13.4,9.4,0.72,1.56,9.55
13.41,7.05,1.68,0.82,7.29
13.42,5.29,2.74,-0.12,5.96
13.43,4.06,3.71,-0.84,5.56
13.44,3.25,4.52,-1.31,5.72
13.45,2.51,5.23,-1.6,6.02
13.46,1.61,5.84,-1.64,6.27
13.47,0.55,6.4,-1.38,6.57
13.48,-0.5,6.91,-0.91,6.99
13.49,-1.59,7.4,-0.45,7.58
13.5,-2.85,7.88,-0.12,8.38
13.51,-4.01,8.3,0.13,9.22
13.52,-4.81,8.62,0.44,9.88
13.53,-5.39,8.96,0.82,10.49
13.54,-5.94,9.42,1.28,11.21
13.55,-6.28,9.81,1.78,11.78
13.56,-6.64,10.11,2.3,12.31
13.57,-7.03,10.35,2.95,12.86
13.58,-7.24,10.45,3.71,13.24
13.589,-7.31,10.51,4.64,13.62
13.6,-7.03,10.4,5.92,13.87
13.61,-6.47,10.05,7.46,14.08
13.619,-5.99,9.44,8.69,14.16
13.63,-5.88,8.85,9.56,14.3
13.64,-5.54,8.27,10.37,14.37
13.65,-4.9,7.61,11.02,14.25
