time,ax,ay,az,atotal
6.709,-4.1,0.72,0.47,4.19
6.719,-4.09,0.34,0.63,4.15
6.729,-3.95,-0.09,0.82,4.03
6.739,-3.63,-0.62,1.01,3.82
6.749,-3.27,-1.18,1.12,3.65
6.759,-2.86,-1.74,1.21,3.56
6.769,-2.44,-2.27,1.26,3.56
6.779,-2.1,-2.7,1.27,3.65
6.789,-1.79,-3.04,1.25,3.74
6.799,-1.46,-3.3,1.25,3.82
6.809,-1.16,-3.51,1.2,3.88
6.819,-0.96,-3.63,1.08,3.91
6.829,-0.82,-3.78,0.97,3.99
6.839,-0.75,-3.92,0.88,4.08
6.849,-0.74,-4,0.84,4.15
6.859,-0.8,-4.04,0.84,4.21
6.869,-0.89,-4.09,0.84,4.27
6.879,-0.96,-4.2,0.89,4.39
6.889,-1.16,-4.19,0.98,4.46
6.899,-1.43,-4.14,1.14,4.53
6.909,-1.68,-4.23,1.27,4.73
6.919,-1.91,-4.3,1.32,4.89
6.929,-2.11,-4.39,1.3,5.04
6.939,-2.27,-4.49,1.27,5.19
6.949,-2.4,-4.61,1.24,5.34
6.959,-2.53,-4.72,1.23,5.49
6.969,-2.62,-4.83,1.23,5.63
6.979,-2.73,-4.94,1.17,5.77
6.989,-2.83,-5.09,1.03,5.91
6.999,-2.89,-5.24,0.88,6.05
7.009,-2.95,-5.39,0.72,6.18
7.019,-3.03,-5.49,0.6,6.3
7.029,-3.07,-5.63,0.5,6.43
7.039,-3.1,-5.69,0.41,6.5
7.049,-3.11,-5.76,0.31,6.55
7.059,-3.12,-5.74,0.22,6.53
7.069,-3.2,-5.61,0.1,6.46
7.079,-3.56,-5.32,-0.14,6.41
7.089,-4.15,-4.96,-0.45,6.48
7.099,-4.66,-4.74,-0.71,6.68
7.109,-4.93,-4.59,-0.81,6.78
7.119,-5.04,-4.44,-0.79,6.76
7.129,-5.06,-4.21,-0.71,6.62
7.139,-4.99,-3.94,-0.64,6.39
7.149,-4.76,-3.73,-0.58,6.08
7.159,-4.31,-3.6,-0.44,5.63
7.169,-3.59,-3.55,-0.2,5.05
7.179,-2.74,-3.53,-0.01,4.47
7.189,-1.96,-3.44,0.1,3.96
7.199,-1.3,-3.29,0.13,3.54
7.209,-0.85,-3.02,0.1,3.14
7.219,-0.64,-2.65,0,2.72
7.229,-0.58,-2.22,-0.06,2.3
7.239,-0.62,-1.71,-0.09,1.83
7.249,-0.77,-1.16,-0.16,1.41
7.258,-1.03,-0.65,-0.31,1.25
7.268,-1.35,-0.17,-0.45,1.43
7.278,-1.69,0.27,-0.53,1.79
7.288,-2.1,0.71,-0.56,2.29
7.299,-2.61,1.16,-0.56,2.91
7.308,-3.12,1.54,-0.52,3.52
7.318,-3.57,1.91,-0.35,4.06
7.328,-3.88,2.23,0.03,4.47
7.338,-3.99,2.39,0.49,4.67
7.348,-3.94,2.46,0.92,4.74
7.358,-3.72,2.5,1.31,4.67
7.368,-3.35,2.49,1.64,4.48
7.378,-2.85,2.44,1.95,4.22
7.388,-2.34,2.45,2.21,4.04
7.398,-1.85,2.57,2.42,3.99
7.408,-1.37,2.67,2.54,3.93
7.418,-1.04,2.79,2.59,3.94
7.428,-0.8,2.95,2.58,4
7.438,-0.56,3.14,2.62,4.13
7.448,-0.32,3.33,2.68,4.29
7.458,-0.18,3.56,2.64,4.43
7.468,-0.03,3.79,2.65,4.62
7.478,0.05,4.09,2.63,4.86
7.488,0.03,4.46,2.63,5.18
7.498,0.07,4.79,2.64,5.47
7.508,0.05,5.13,2.65,5.78
7.518,0.1,5.36,2.64,5.97
7.528,0.17,5.55,2.55,6.11
7.538,0.14,5.79,2.43,6.28
7.548,0.24,5.97,2.38,6.43
7.558,0.35,6.16,2.32,6.59
7.568,0.33,6.38,2.18,6.75
7.578,0.34,6.53,2.08,6.86
7.588,0.41,6.63,2,6.94
7.598,0.34,6.81,1.91,7.08
7.608,0.2,6.94,1.84,7.19
7.618,0.08,7.01,1.78,7.23
7.628,0.01,7.07,1.73,7.28
7.638,0.12,6.98,1.76,7.2
7.648,0.39,6.76,1.83,7.01
7.658,0.81,6.4,1.84,6.71
7.668,1.29,5.95,1.63,6.31
7.678,1.62,5.73,1.06,6.05
7.688,1.74,5.67,0.56,5.95
7.698,1.42,5.89,0.09,6.06
7.708,0.97,6.24,-0.18,6.32
7.718,0.69,6.44,-0.3,6.48
7.728,0.42,6.59,-0.44,6.62
7.738,0.08,6.78,-0.57,6.8
7.748,-0.14,6.79,-0.69,6.82
7.758,-0.12,6.48,-0.78,6.52
7.768,0.24,5.87,-0.82,5.93
7.778,0.63,5.18,-0.86,5.29
7.788,0.89,4.59,-0.88,4.76
7.798,0.78,4.22,-0.94,4.39
7.808,0.35,4.07,-0.98,4.2
7.818,-0.13,3.91,-0.96,4.03
7.828,-0.68,3.78,-0.91,3.95
7.838,-1.26,3.66,-0.87,3.96
7.848,-1.77,3.5,-0.88,4.02
7.858,-2.17,3.33,-0.91,4.08
7.867,-2.54,3.13,-0.89,4.13
7.878,-2.95,2.91,-0.96,4.26
7.887,-3.28,2.62,-1.04,4.33
7.898,-3.4,2.24,-1.09,4.22
7.907,-3.45,1.85,-1.08,4.06
7.917,-3.41,1.47,-0.91,3.83
7.927,-3.25,0.97,-0.65,3.45
7.937,-2.98,0.46,-0.41,3.04
7.947,-2.63,-0.09,-0.28,2.65
7.957,-2.36,-0.7,-0.27,2.48
7.967,-2.27,-0.95,-0.38,2.49
7.977,-2.15,-1.09,-0.28,2.43
7.987,-2.04,-1.55,-0.19,2.57
7.997,-1.97,-1.73,-0.22,2.63
8.007,-1.91,-1.97,-0.29,2.76
8.017,-1.85,-2.25,-0.35,2.94
8.027,-1.79,-2.54,-0.43,3.14
8.037,-1.85,-2.82,-0.46,3.4
8.047,-1.99,-3.04,-0.42,3.66
8.057,-2.09,-3.31,-0.31,3.93
8.067,-2.22,-3.58,-0.2,4.21
8.077,-2.34,-3.83,-0.06,4.49
8.087,-2.5,-4.04,0.13,4.75
8.097,-2.71,-4.22,0.37,5.02
8.107,-2.82,-4.46,0.57,5.31
8.117,-2.89,-4.72,0.74,5.59
8.127,-2.99,-4.98,0.87,5.87
8.137,-3.07,-5.24,0.98,6.15
8.147,-3.18,-5.47,1.07,6.41
8.157,-3.29,-5.67,1.19,6.66
8.167,-3.38,-5.85,1.27,6.87
8.177,-3.5,-5.94,1.3,7.02
8.187,-3.63,-5.96,1.3,7.1
8.197,-3.73,-5.93,1.29,7.12
8.207,-3.8,-5.88,1.24,7.11
8.217,-3.84,-5.84,1.22,7.09
8.227,-3.87,-5.8,1.23,7.08
8.237,-3.87,-5.71,1.28,7.02
8.247,-3.89,-5.57,1.35,6.92
8.257,-4.04,-5.32,1.34,6.81
8.267,-4.39,-5.04,1.15,6.78
8.277,-4.79,-4.79,0.97,6.84
8.287,-4.97,-4.63,0.9,6.85
8.297,-4.95,-4.45,0.93,6.72
8.307,-4.9,-4.19,1,6.52
8.317,-4.82,-3.92,1.08,6.3
8.327,-4.6,-3.73,1.12,6.03
8.337,-4.11,-3.67,1.18,5.63
8.347,-3.41,-3.65,1.28,5.16
8.357,-2.68,-3.66,1.34,4.73
8.367,-1.92,-3.67,1.35,4.36
8.377,-1.23,-3.65,1.29,4.07
8.387,-0.66,-3.57,1.15,3.81
8.397,-0.35,-3.39,0.95,3.54
8.407,-0.21,-3.11,0.72,3.2
8.417,-0.18,-2.77,0.49,2.81
8.427,-0.34,-2.35,0.24,2.39
8.437,-0.65,-1.88,-0.02,1.99
8.447,-1.18,-1.27,-0.22,1.75
8.457,-1.87,-0.57,-0.32,1.98
8.467,-2.55,0.13,-0.35,2.58
8.477,-3.24,0.72,-0.37,3.34
8.487,-3.95,1.23,-0.39,4.15
8.497,-4.44,1.63,-0.32,4.74
8.507,-4.7,1.92,-0.18,5.08
8.517,-4.71,2.11,0.09,5.17
8.527,-4.44,2.23,0.45,4.99
8.536,-4.04,2.35,0.78,4.74
8.546,-3.6,2.41,1.07,4.47
8.556,-3.25,2.37,1.21,4.2
8.566,-2.73,2.56,1.32,3.97
8.576,-2.03,2.91,1.6,3.89
8.586,-1.57,2.88,1.79,3.74
8.596,-1.33,2.98,1.83,3.74
8.606,-1.09,3.17,1.85,3.83
8.616,-0.79,3.37,1.91,3.95
8.626,-0.53,3.54,1.99,4.09
8.636,-0.35,3.75,2.05,4.29
8.646,-0.19,4.02,2.1,4.54
8.656,-0.12,4.33,2.07,4.8
8.666,-0.09,4.65,2.06,5.08
8.676,-0.02,4.92,2.09,5.35
8.686,0.03,5.2,2.16,5.63
8.696,0.18,5.4,2.22,5.84
8.706,0.3,5.59,2.21,6.02
8.716,0.22,5.92,2.11,6.29
8.726,0.31,6.17,2.1,6.53
8.736,0.55,6.33,2.12,6.7
8.746,0.64,6.56,2.09,6.91
8.756,0.71,6.75,2.03,7.09
8.766,0.8,6.94,2,7.26
8.776,0.74,7.11,1.98,7.42
8.786,0.59,7.21,1.94,7.49
8.796,0.54,7.28,2,7.56
8.806,0.74,7.16,2.16,7.52
8.816,1.01,6.98,2.29,7.41
8.826,1.07,6.97,2.19,7.38
8.836,1.17,6.96,2.03,7.34
8.846,1.39,6.81,1.81,7.19
8.856,1.6,6.71,1.47,7.05
8.866,1.61,6.74,1.06,7.01
8.876,1.24,7.04,0.67,7.18
8.886,0.66,7.45,0.43,7.49
8.896,0.22,7.71,0.31,7.72
8.906,-0.12,7.8,0.2,7.81
8.916,-0.55,7.85,0.06,7.87
8.926,-0.95,7.77,-0.1,7.82
8.936,-1,7.39,-0.11,7.46
8.946,-0.73,6.73,-0.14,6.77
8.956,-0.24,5.95,-0.2,5.96
8.966,0.31,5.02,-0.47,5.05
8.976,0.63,4.21,-0.88,4.35
8.986,0.73,3.7,-1.13,3.94
8.996,0.56,3.46,-1.14,3.69
9.006,0.15,3.38,-1.03,3.54
9.016,-0.31,3.29,-0.91,3.43
9.026,-0.94,3.25,-0.92,3.5
9.036,-1.63,3.16,-1.02,3.69
9.046,-2.25,3.03,-1.14,3.95
9.056,-2.88,2.94,-1.25,4.3
9.066,-3.45,2.86,-1.32,4.67
9.076,-3.91,2.7,-1.34,4.93
9.086,-4.11,2.38,-1.28,4.92
9.096,-4.1,1.95,-1.12,4.67
9.106,-3.95,1.45,-0.91,4.3
9.116,-3.68,0.9,-0.63,3.84
9.126,-3.37,0.31,-0.39,3.41
9.136,-3.01,-0.26,-0.16,3.03
9.146,-2.58,-0.82,0,2.71
9.156,-2.21,-1.32,0.05,2.57
9.166,-1.99,-1.7,0,2.62
9.176,-1.77,-2,0.01,2.67
9.186,-1.5,-2.29,-0.01,2.74
9.195,-1.33,-2.49,-0.19,2.83
9.206,-1.26,-2.66,-0.37,2.96
9.215,-1.13,-2.92,-0.58,3.18
9.225,-1.09,-3.18,-0.78,3.45
9.235,-1.12,-3.42,-0.86,3.7
9.245,-1.14,-3.68,-0.81,3.94
9.256,-1.21,-3.9,-0.66,4.14
9.265,-1.33,-4.11,-0.55,4.35
9.275,-1.5,-4.27,-0.47,4.55
9.285,-1.58,-4.43,-0.39,4.72
9.295,-1.72,-4.55,-0.24,4.87
9.305,-1.89,-4.66,-0.11,5.03
9.315,-2.03,-4.76,-0.04,5.17
9.325,-2.22,-4.85,-0.03,5.33
9.335,-2.38,-4.97,-0.03,5.51
9.345,-2.53,-5.07,-0.04,5.67
9.355,-2.64,-5.17,-0.05,5.81
9.365,-2.72,-5.25,-0.02,5.91
9.375,-2.83,-5.36,0.01,6.06
9.385,-2.88,-5.44,0.02,6.16
9.395,-2.9,-5.5,0.03,6.22
9.405,-2.94,-5.54,0,6.27
9.415,-2.98,-5.55,-0.03,6.3
9.425,-3.03,-5.5,-0.02,6.28
9.435,-3.07,-5.37,0.01,6.19
9.445,-3.1,-5.21,0.01,6.07
9.455,-3.19,-4.99,-0.02,5.92
9.465,-3.44,-4.69,-0.12,5.81
9.475,-3.79,-4.39,-0.29,5.81
9.485,-4.01,-4.18,-0.35,5.8
9.495,-4.01,-4.05,-0.26,5.7
9.505,-3.91,-3.9,-0.11,5.52
9.515,-3.83,-3.7,-0.02,5.33
9.525,-3.75,-3.5,0.02,5.13
9.535,-3.49,-3.4,0.07,4.87
9.545,-3,-3.38,0.17,4.52
9.555,-2.44,-3.37,0.27,4.18
9.565,-1.91,-3.33,0.34,3.85
9.575,-1.31,-3.3,0.4,3.57
9.585,-0.76,-3.21,0.42,3.32
9.595,-0.37,-3.02,0.39,3.07
9.605,-0.13,-2.73,0.29,2.75
9.615,-0.08,-2.34,0.15,2.35
9.625,-0.18,-1.92,-0.03,1.93
9.635,-0.44,-1.42,-0.23,1.5
9.645,-0.85,-0.88,-0.41,1.29
9.655,-1.38,-0.29,-0.56,1.52
9.665,-1.97,0.28,-0.67,2.1
9.675,-2.64,0.88,-0.73,2.88
9.685,-3.34,1.42,-0.66,3.68
9.695,-3.92,1.88,-0.49,4.38
9.705,-4.25,2.19,-0.26,4.78
9.715,-4.48,2.41,-0.07,5.08
9.725,-4.62,2.57,0.13,5.29
9.735,-4.5,2.66,0.47,5.24
9.745,-4.16,2.65,0.84,5
9.755,-3.75,2.63,1.2,4.73
9.765,-3.19,2.61,1.56,4.41
9.775,-2.59,2.62,1.83,4.12
9.785,-1.98,2.65,2.05,3.89
9.794,-1.43,2.67,2.17,3.72
9.805,-0.99,2.74,2.25,3.68
9.814,-0.61,2.82,2.32,3.71
9.825,-0.22,2.92,2.38,3.77
9.834,0.09,3.06,2.38,3.88
9.844,0.32,3.22,2.34,3.99
9.854,0.53,3.39,2.35,4.15
9.864,0.64,3.61,2.37,4.37
9.874,0.72,3.87,2.37,4.59
9.884,0.78,4.14,2.36,4.83
9.894,0.82,4.45,2.37,5.11
9.904,0.87,4.73,2.42,5.38
9.914,0.87,5,2.47,5.64
9.924,0.84,5.23,2.56,5.88
9.934,0.92,5.37,2.63,6.05
9.944,0.96,5.48,2.66,6.17
9.954,0.94,5.6,2.63,6.26
9.964,0.92,5.68,2.61,6.32
9.974,0.86,5.74,2.6,6.36
9.984,0.72,5.86,2.54,6.43
9.994,0.64,5.85,2.53,6.41
10.004,0.63,5.8,2.57,6.37
10.014,0.64,5.78,2.65,6.39
10.024,0.64,5.74,2.75,6.4
10.034,0.58,5.7,2.77,6.36
10.044,0.53,5.61,2.64,6.22
10.054,0.7,5.35,2.4,5.9
10.064,0.88,5.07,2.04,5.54
10.074,0.88,4.94,1.64,5.28
10.084,0.89,4.84,1.25,5.08
10.094,1.01,4.75,0.87,4.93
10.104,1,4.76,0.46,4.89
10.114,0.56,5.01,-0.01,5.04
10.124,-0.15,5.4,-0.33,5.41
10.134,-0.74,5.65,-0.49,5.72
10.144,-1.09,5.72,-0.57,5.85
10.154,-1.52,5.76,-0.67,5.99
10.164,-2.02,5.79,-0.81,6.18
10.174,-2.24,5.62,-0.85,6.11
10.184,-2.13,5.17,-0.89,5.66
10.194,-1.77,4.53,-0.92,4.95
10.204,-1.26,3.85,-0.87,4.14
10.214,-0.78,3.14,-0.8,3.33
10.224,-0.2,2.37,-0.69,2.48
10.234,0.42,1.64,-0.56,1.79
10.244,0.85,1.05,-0.46,1.43
10.254,0.87,0.7,-0.42,1.19
10.264,0.57,0.53,-0.49,0.92
10.274,0.07,0.47,-0.62,0.79
10.284,-0.5,0.46,-0.82,1.07
10.294,-1.23,0.48,-1.11,1.72
10.304,-1.98,0.52,-1.37,2.47
10.314,-2.62,0.54,-1.5,3.07
10.324,-3.18,0.52,-1.52,3.57
10.334,-3.74,0.5,-1.53,4.07
10.344,-4.11,0.4,-1.4,4.36
10.354,-4.27,0.29,-1.14,4.43
10.364,-4.17,0.05,-0.81,4.25
10.374,-3.76,-0.32,-0.56,3.82
10.384,-3.23,-0.72,-0.41,3.33
10.394,-2.64,-1.17,-0.3,2.91
10.404,-2.04,-1.62,-0.2,2.61
10.414,-1.53,-1.96,-0.14,2.49
10.424,-1.04,-2.17,-0.04,2.4
10.434,-0.75,-2.46,-0.02,2.57
10.444,-0.57,-2.66,-0.07,2.72
10.454,-0.33,-2.88,-0.1,2.9
10.463,-0.18,-3.06,-0.08,3.07
10.474,-0.12,-3.2,-0.08,3.2
10.483,-0.13,-3.33,-0.11,3.33
10.494,-0.21,-3.45,-0.17,3.46
10.503,-0.34,-3.56,-0.24,3.58
10.513,-0.59,-3.62,-0.21,3.68
10.523,-0.92,-3.71,-0.13,3.82
10.533,-1.28,-3.66,-0.05,3.88
10.543,-1.52,-3.68,0.07,3.98
10.553,-1.63,-3.76,0.17,4.1
10.563,-1.82,-3.81,0.23,4.23
10.573,-1.95,-3.91,0.3,4.38
10.583,-1.94,-4.05,0.39,4.5
10.593,-1.97,-4.15,0.46,4.62
10.603,-2.01,-4.25,0.51,4.73
10.613,-2.07,-4.32,0.53,4.82
10.623,-2.08,-4.42,0.54,4.91
10.633,-1.96,-4.57,0.55,5
10.643,-1.88,-4.66,0.51,5.05
10.653,-1.91,-4.71,0.43,5.1
10.663,-1.89,-4.73,0.41,5.11
10.673,-1.82,-4.74,0.4,5.09
10.683,-1.77,-4.67,0.33,5.01
10.693,-1.69,-4.6,0.27,4.9
10.703,-1.68,-4.47,0.22,4.78
10.713,-1.74,-4.3,0.21,4.64
10.723,-1.85,-4.09,0.21,4.49
10.733,-1.98,-3.85,0.22,4.33
10.743,-2.09,-3.62,0.24,4.19
10.753,-2.24,-3.34,0.21,4.03
10.763,-2.52,-2.99,0.16,3.91
10.773,-2.95,-2.53,0,3.89
10.783,-3.47,-2.08,-0.23,4.06
10.793,-3.84,-1.74,-0.46,4.24
10.803,-4,-1.53,-0.52,4.31
10.813,-3.92,-1.4,-0.4,4.18
10.823,-3.73,-1.28,-0.17,3.95
10.833,-3.57,-1.15,0.1,3.76
10.843,-3.37,-1,0.35,3.53
10.853,-3.08,-0.93,0.6,3.27
10.863,-2.83,-0.83,0.77,3.05
10.873,-2.55,-0.75,0.95,2.82
10.883,-2.26,-0.66,1.09,2.59
10.893,-1.97,-0.54,1.26,2.4
10.903,-1.67,-0.44,1.53,2.31
10.913,-1.4,-0.36,1.81,2.32
10.923,-1.14,-0.34,2.1,2.41
10.933,-0.92,-0.31,2.33,2.52
10.943,-0.73,-0.24,2.57,2.68
10.953,-0.6,-0.15,2.75,2.82
10.963,-0.6,-0.06,2.87,2.93
10.973,-0.71,0.15,2.96,3.05
10.983,-0.98,0.47,3.1,3.28
10.993,-1.43,0.81,3.34,3.73
11.002,-1.88,1.07,3.63,4.23
11.013,-2.2,1.3,3.88,4.64
11.023,-2.44,1.4,4.13,4.99
11.032,-2.65,1.48,4.27,5.24
11.043,-2.59,1.49,4.38,5.3
11.053,-2.37,1.42,4.46,5.25
11.063,-2.25,1.37,4.46,5.18
11.072,-2.16,1.31,4.46,5.12
11.082,-2.06,1.25,4.47,5.08
11.092,-2.01,1.21,4.51,5.08
11.103,-2.05,1.24,4.62,5.21
11.112,-2.08,1.28,4.78,5.37
11.122,-2.1,1.33,4.98,5.56
11.132,-2.01,1.35,5.16,5.7
11.142,-1.84,1.39,5.27,5.75
11.152,-1.63,1.43,5.28,5.7
11.162,-1.4,1.51,5.2,5.59
11.172,-1.18,1.55,5.06,5.42
11.182,-0.98,1.62,4.94,5.29
11.192,-0.86,1.79,4.83,5.22
11.202,-0.84,2.01,4.76,5.23
11.212,-0.8,2.23,4.75,5.31
11.222,-0.76,2.45,4.75,5.39
11.232,-0.75,2.67,4.71,5.47
11.242,-0.75,2.85,4.64,5.5
11.252,-0.69,2.99,4.54,5.48
11.262,-0.61,3.11,4.43,5.44
11.272,-0.59,3.21,4.27,5.37
11.282,-0.59,3.34,4.1,5.32
11.292,-0.57,3.43,3.92,5.23
11.302,-0.6,3.5,3.7,5.12
11.312,-0.63,3.57,3.54,5.06
11.322,-0.62,3.6,3.38,4.98
11.332,-0.59,3.59,3.22,4.86
11.342,-0.54,3.56,3.02,4.7
11.352,-0.45,3.52,2.81,4.52
11.362,-0.35,3.45,2.54,4.3
11.372,-0.29,3.39,2.26,4.08
11.382,-0.21,3.33,2.02,3.9
11.392,-0.18,3.3,1.76,3.74
11.402,-0.14,3.25,1.49,3.58
11.412,-0.06,3.16,1.19,3.38
11.422,0.04,3.08,0.89,3.21
11.432,0.12,2.99,0.55,3.04
11.442,0.25,2.88,0.22,2.9
11.452,0.35,2.81,-0.12,2.83
11.462,0.39,2.71,-0.45,2.77
11.472,0.39,2.65,-0.68,2.76
11.482,0.38,2.61,-0.83,2.77
11.492,0.21,2.63,-0.93,2.8
11.502,-0.03,2.73,-0.94,2.89
11.512,-0.32,2.75,-0.98,2.94
11.522,-0.81,2.88,-1.21,3.23
11.532,-1.14,2.96,-1.37,3.45
11.542,-1.26,2.95,-1.43,3.51
11.552,-1.44,2.99,-1.47,3.63
11.562,-1.49,2.95,-1.46,3.61
11.572,-1.36,2.84,-1.45,3.47
11.582,-1.14,2.62,-1.49,3.23
11.592,-0.73,2.17,-1.57,2.77
11.602,-0.3,1.68,-1.69,2.41
11.612,0.11,1.27,-1.71,2.13
11.622,0.51,0.88,-1.62,1.91
11.632,0.88,0.47,-1.5,1.8
11.642,1.18,0.11,-1.39,1.83
11.652,1.45,-0.23,-1.29,1.95
11.662,1.62,-0.47,-1.19,2.07
11.672,1.62,-0.6,-1.1,2.05
11.681,1.44,-0.62,-1.03,1.88
11.692,1.17,-0.51,-0.94,1.59
11.701,0.8,-0.34,-0.88,1.23
11.712,0.2,-0.1,-0.86,0.89
11.722,-0.46,0.09,-0.84,0.97
11.731,-1.06,0.28,-0.84,1.38
11.742,-1.57,0.39,-0.83,1.81
11.752,-1.95,0.35,-0.84,2.15
11.761,-2.23,0.29,-0.82,2.39
11.771,-2.32,0.08,-0.78,2.44
11.781,-2.29,-0.24,-0.72,2.42
11.791,-2.19,-0.59,-0.69,2.37
11.801,-1.97,-0.95,-0.59,2.27
11.811,-1.64,-1.36,-0.45,2.18
11.821,-1.36,-1.73,-0.37,2.23
11.831,-1.09,-2.08,-0.32,2.37
11.841,-0.83,-2.42,-0.33,2.58
11.851,-0.6,-2.7,-0.39,2.8
11.861,-0.48,-2.9,-0.44,2.97
11.871,-0.45,-2.99,-0.47,3.05
11.881,-0.48,-3.01,-0.41,3.08
11.891,-0.55,-3.01,-0.39,3.08
11.901,-0.6,-3.01,-0.36,3.09
11.911,-0.67,-3.02,-0.35,3.11
11.921,-0.81,-3.01,-0.32,3.13
11.931,-0.92,-3.03,-0.29,3.18
11.941,-1.07,-3.02,-0.25,3.22
11.951,-1.24,-3.03,-0.19,3.28
11.961,-1.35,-3.03,-0.12,3.32
11.971,-1.42,-3.08,-0.04,3.4
11.981,-1.47,-3.17,0.05,3.49
11.991,-1.51,-3.26,0.14,3.6
12.001,-1.52,-3.38,0.22,3.71
12.011,-1.45,-3.51,0.27,3.81
12.021,-1.46,-3.61,0.29,3.9
12.031,-1.49,-3.69,0.33,3.99
12.041,-1.5,-3.77,0.34,4.07
12.051,-1.5,-3.85,0.36,4.15
12.061,-1.53,-3.89,0.4,4.2
12.071,-1.6,-3.89,0.45,4.23
12.081,-1.67,-3.88,0.5,4.25
12.091,-1.76,-3.85,0.53,4.26
12.101,-1.81,-3.8,0.61,4.26
12.111,-1.89,-3.7,0.67,4.21
12.121,-2.12,-3.48,0.74,4.14
12.131,-2.44,-3.17,0.86,4.09
12.141,-2.72,-2.87,1.01,4.08
12.151,-2.84,-2.65,1.1,4.04
12.161,-2.8,-2.58,1.06,3.95
12.171,-2.65,-2.58,0.96,3.82
12.181,-2.47,-2.6,0.89,3.7
12.191,-2.42,-2.56,0.89,3.64
12.201,-2.41,-2.49,0.97,3.59
12.211,-2.37,-2.43,1.05,3.56
12.221,-2.36,-2.43,1.05,3.55
12.231,-2.37,-2.46,1.06,3.58
12.241,-2.42,-2.4,1.11,3.59
12.251,-2.51,-2.32,1.16,3.61
12.261,-2.54,-2.24,1.25,3.61
12.271,-2.46,-2.18,1.39,3.57
12.281,-2.43,-2.08,1.55,3.55
12.291,-2.45,-1.95,1.73,3.57
12.301,-2.51,-1.84,2.01,3.7
12.311,-2.55,-1.71,2.35,3.87
12.321,-2.45,-1.62,2.75,4.02
12.33,-2.39,-1.52,3.19,4.26
12.341,-2.53,-1.35,3.53,4.55
12.35,-2.8,-1.21,3.74,4.83
12.361,-3.09,-1.18,3.9,5.12
12.371,-3.32,-1.18,4.1,5.41
12.38,-3.37,-1.23,4.37,5.66
12.39,-3.32,-1.29,4.61,5.82
12.4,-3.28,-1.37,4.82,5.99
12.41,-3.15,-1.5,5.03,6.12
12.421,-2.93,-1.6,5.17,6.16
12.43,-2.69,-1.68,5.32,6.19
12.44,-2.49,-1.77,5.37,6.17
12.45,-2.41,-1.77,5.35,6.13
12.46,-2.37,-1.72,5.35,6.09
12.47,-2.55,-1.53,5.33,6.1
12.48,-2.93,-1.23,5.42,6.28
12.49,-3.12,-0.97,5.49,6.39
12.5,-3.23,-0.74,5.48,6.4
12.51,-3.34,-0.55,5.38,6.36
12.52,-3.39,-0.4,5.26,6.27
12.53,-3.32,-0.33,5.13,6.12
12.54,-3.21,-0.28,4.93,5.89
12.55,-3.33,-0.11,4.69,5.75
12.56,-3.58,0.09,4.6,5.83
12.57,-3.5,0.15,4.56,5.75
12.58,-3.13,0.11,4.52,5.5
12.59,-2.88,0.13,4.44,5.3
12.6,-2.67,0.2,4.38,5.14
12.61,-2.34,0.2,4.31,4.91
12.62,-2.03,0.22,4.2,4.67
12.63,-1.85,0.31,4.1,4.51
12.64,-1.77,0.43,4.02,4.42
12.65,-1.7,0.61,4,4.39
12.66,-1.68,0.85,3.96,4.38
12.67,-1.67,1.09,3.86,4.34
12.68,-1.64,1.32,3.68,4.24
12.69,-1.63,1.55,3.46,4.12
12.7,-1.55,1.73,3.23,3.98
12.71,-1.44,1.89,3.08,3.89
12.72,-1.36,2.05,2.98,3.87
12.73,-1.27,2.24,2.95,3.92
12.74,-1.15,2.4,2.92,3.95
12.75,-1.04,2.55,2.88,3.99
12.76,-0.93,2.73,2.84,4.04
12.77,-0.83,2.9,2.76,4.09
12.78,-0.65,3.01,2.7,4.1
12.79,-0.46,3.13,2.6,4.1
12.8,-0.23,3.22,2.48,4.07
12.81,0.06,3.31,2.3,4.03
12.82,0.31,3.39,2.06,3.98
12.83,0.55,3.47,1.81,3.95
12.84,0.73,3.58,1.61,3.99
12.85,0.93,3.63,1.42,4.01
12.86,1.1,3.7,1.28,4.07
12.87,1.24,3.8,1.24,4.18
12.88,1.35,3.89,1.23,4.3
12.89,1.45,3.94,1.19,4.36
12.9,1.49,3.96,1.11,4.37
12.91,1.54,3.97,1.04,4.38
12.92,1.54,3.97,0.96,4.37
12.93,1.53,3.93,0.84,4.3
12.94,1.58,3.81,0.67,4.18
12.95,1.64,3.68,0.48,4.05
12.96,1.75,3.49,0.3,3.91
12.97,1.88,3.29,0.15,3.79
12.979,1.99,3.07,-0.02,3.66
12.99,1.96,2.94,-0.26,3.54
13,1.68,2.96,-0.44,3.43
13.009,1.02,3.2,-0.54,3.4
13.02,0.1,3.54,-0.55,3.58
13.03,-0.81,3.88,-0.44,3.99
13.039,-1.58,4.06,-0.29,4.37
13.05,-2.21,4.08,-0.2,4.64
13.059,-2.62,3.92,-0.23,4.72
13.069,-2.73,3.6,-0.3,4.53
13.079,-2.59,3.1,-0.46,4.06
13.089,-2.39,2.52,-0.69,3.55
13.099,-2.13,1.95,-0.89,3.02
13.109,-1.76,1.35,-0.97,2.42
13.119,-1.42,0.8,-0.97,1.9
13.129,-1.13,0.34,-0.88,1.47
13.139,-0.87,-0.09,-0.83,1.21
13.149,-0.65,-0.5,-0.85,1.18
13.159,-0.48,-0.78,-0.83,1.24
