time,wx,wy,wz
13.425,0.62,-1.04,0.11
13.427,0.61,-1.00,0.12
13.431,0.60,-0.96,0.12
13.433,0.58,-0.91,0.14
13.434,0.56,-0.87,0.15
13.437,0.54,-0.82,0.16
13.439,0.51,-0.78,0.18
13.442,0.49,-0.73,0.20
13.444,0.46,-0.68,0.22
13.447,0.44,-0.64,0.24
13.450,0.40,-0.59,0.26
13.452,0.38,-0.54,0.28
13.455,0.34,-0.50,0.31
13.457,0.31,-0.45,0.33
13.459,0.28,-0.41,0.35
13.462,0.25,-0.37,0.37
13.464,0.21,-0.32,0.40
13.469,0.17,-0.29,0.42
13.469,0.14,-0.25,0.43
13.472,0.10,-0.21,0.45
13.474,0.06,-0.17,0.46
13.477,0.03,-0.14,0.48
13.479,-0.00,-0.10,0.48
13.492,-0.03,-0.07,0.49
13.493,-0.06,-0.04,0.50
13.494,-0.08,-0.02,0.50
13.495,-0.11,0.00,0.49
13.495,-0.12,0.02,0.50
13.496,-0.14,0.03,0.49
13.497,-0.15,0.05,0.48
13.506,-0.16,0.05,0.47
13.508,-0.17,0.06,0.47
13.508,-0.18,0.07,0.46
13.509,-0.18,0.07,0.45
13.510,-0.18,0.07,0.45
13.512,-0.18,0.07,0.44
13.515,-0.17,0.07,0.44
13.517,-0.17,0.06,0.43
13.519,-0.17,0.06,0.43
13.522,-0.17,0.06,0.42
13.524,-0.16,0.05,0.41
13.527,-0.16,0.04,0.40
13.531,-0.15,0.04,0.39
13.532,-0.15,0.03,0.38
13.535,-0.15,0.02,0.37
13.537,-0.15,0.02,0.36
13.540,-0.15,0.01,0.35
13.542,-0.16,0.01,0.33
13.545,-0.17,0.01,0.32
13.547,-0.17,0.01,0.31
13.549,-0.18,0.01,0.29
13.552,-0.18,0.02,0.28
13.554,-0.19,0.03,0.26
13.557,-0.20,0.04,0.25
13.560,-0.21,0.05,0.24
13.562,-0.22,0.06,0.22
13.564,-0.23,0.07,0.20
13.567,-0.23,0.09,0.19
13.569,-0.24,0.11,0.18
13.572,-0.25,0.13,0.17
13.575,-0.26,0.15,0.16
13.577,-0.26,0.17,0.15
13.579,-0.27,0.19,0.14
13.582,-0.28,0.21,0.14
13.590,-0.28,0.23,0.14
13.591,-0.29,0.25,0.14
13.592,-0.29,0.27,0.14
13.592,-0.30,0.29,0.15
13.611,-0.30,0.31,0.15
13.612,-0.31,0.32,0.15
13.615,-0.31,0.34,0.16
13.616,-0.31,0.35,0.16
13.616,-0.32,0.37,0.16
13.617,-0.32,0.38,0.17
13.618,-0.32,0.39,0.17
13.618,-0.31,0.39,0.18
13.619,-0.31,0.40,0.19
13.620,-0.31,0.40,0.19
13.620,-0.31,0.41,0.20
13.623,-0.31,0.41,0.21
13.624,-0.31,0.41,0.22
13.627,-0.30,0.41,0.23
13.629,-0.30,0.41,0.23
13.632,-0.30,0.42,0.24
13.634,-0.30,0.43,0.24
13.637,-0.30,0.44,0.25
13.639,-0.30,0.46,0.25
13.641,-0.30,0.48,0.24
13.644,-0.31,0.50,0.24
13.648,-0.31,0.53,0.23
13.649,-0.31,0.57,0.22
13.652,-0.31,0.61,0.21
13.654,-0.31,0.65,0.20
13.657,-0.31,0.69,0.18
13.660,-0.32,0.72,0.16
13.663,-0.32,0.76,0.13
13.664,-0.32,0.80,0.11
13.672,-0.32,0.84,0.09
13.673,-0.31,0.88,0.05
13.674,-0.31,0.91,0.03
13.675,-0.31,0.95,-0.01
13.677,-0.31,0.98,-0.05
13.680,-0.31,1.01,-0.08
13.692,-0.30,1.04,-0.12
13.693,-0.30,1.07,-0.16
13.694,-0.30,1.09,-0.20
13.694,-0.30,1.11,-0.24
13.695,-0.29,1.12,-0.29
13.696,-0.30,1.13,-0.32
13.697,-0.30,1.13,-0.37
13.701,-0.30,1.13,-0.41
13.703,-0.31,1.13,-0.45
13.704,-0.32,1.12,-0.49
13.706,-0.33,1.10,-0.53
13.709,-0.35,1.08,-0.57
13.712,-0.36,1.06,-0.59
13.714,-0.38,1.04,-0.62
13.717,-0.39,1.01,-0.63
13.721,-0.41,0.99,-0.65
13.722,-0.42,0.96,-0.65
13.724,-0.43,0.94,-0.65
13.727,-0.44,0.92,-0.64
13.729,-0.45,0.90,-0.63
13.733,-0.46,0.89,-0.60
13.735,-0.46,0.88,-0.57
13.736,-0.47,0.87,-0.54
13.739,-0.47,0.86,-0.50
13.742,-0.47,0.85,-0.46
13.744,-0.48,0.84,-0.42
13.746,-0.48,0.83,-0.37
13.749,-0.47,0.82,-0.32
13.752,-0.46,0.80,-0.27
13.754,-0.46,0.79,-0.22
13.756,-0.45,0.78,-0.17
13.759,-0.43,0.77,-0.11
13.762,-0.42,0.76,-0.04
13.764,-0.40,0.76,0.02
13.767,-0.39,0.75,0.09
13.769,-0.37,0.75,0.16
13.772,-0.35,0.75,0.23
13.774,-0.33,0.76,0.30
13.776,-0.31,0.76,0.37
13.779,-0.29,0.76,0.43
13.785,-0.27,0.77,0.49
13.786,-0.25,0.78,0.54
13.786,-0.22,0.79,0.59
13.789,-0.20,0.80,0.63
13.791,-0.17,0.81,0.67
13.794,-0.13,0.81,0.72
13.796,-0.10,0.81,0.76
13.800,-0.07,0.80,0.82
13.802,-0.04,0.78,0.88
13.805,-0.01,0.75,0.94
13.806,0.01,0.72,1.00
13.809,0.04,0.69,1.07
13.811,0.07,0.65,1.14
13.814,0.09,0.60,1.21
13.818,0.12,0.56,1.28
13.819,0.14,0.52,1.35
13.822,0.17,0.49,1.42
13.824,0.19,0.46,1.48
13.826,0.21,0.45,1.53
13.832,0.23,0.43,1.58
13.834,0.25,0.43,1.62
13.834,0.27,0.42,1.66
13.837,0.28,0.42,1.69
13.839,0.30,0.43,1.71
13.842,0.31,0.46,1.72
13.844,0.32,0.50,1.71
13.847,0.32,0.55,1.69
13.849,0.32,0.62,1.65
13.851,0.31,0.69,1.60
13.854,0.29,0.76,1.53
13.856,0.27,0.83,1.44
13.859,0.25,0.91,1.35
13.862,0.22,1.00,1.24
13.864,0.19,1.10,1.14
13.869,0.17,1.19,1.03
13.870,0.14,1.29,0.93
13.872,0.12,1.39,0.84
13.874,0.10,1.49,0.76
13.876,0.08,1.60,0.68
13.879,0.05,1.70,0.62
13.882,0.04,1.79,0.56
13.890,0.02,1.87,0.51
13.891,-0.00,1.95,0.47
13.891,-0.02,2.02,0.43
13.892,-0.04,2.07,0.41
13.894,-0.06,2.10,0.39
13.899,-0.08,2.11,0.38
13.900,-0.10,2.10,0.38
13.902,-0.12,2.06,0.39
13.905,-0.13,2.01,0.40
13.906,-0.15,1.93,0.42
13.909,-0.16,1.85,0.44
13.911,-0.18,1.74,0.47
13.914,-0.19,1.61,0.49
13.916,-0.21,1.46,0.52
13.919,-0.23,1.30,0.55
13.922,-0.25,1.13,0.58
13.924,-0.27,0.95,0.60
13.927,-0.30,0.76,0.62
13.929,-0.33,0.56,0.63
13.932,-0.36,0.37,0.63
13.934,-0.38,0.17,0.62
13.937,-0.40,-0.03,0.60
13.939,-0.42,-0.22,0.56
13.941,-0.43,-0.41,0.52
13.944,-0.43,-0.59,0.45
13.948,-0.41,-0.76,0.37
13.950,-0.38,-0.91,0.29
13.951,-0.34,-1.03,0.18
13.954,-0.29,-1.11,0.07
13.956,-0.23,-1.16,-0.05
13.959,-0.16,-1.18,-0.18
13.961,-0.08,-1.18,-0.32
13.964,-0.00,-1.15,-0.46
13.966,0.07,-1.11,-0.60
13.969,0.14,-1.06,-0.73
13.972,0.20,-1.00,-0.86
13.974,0.23,-0.95,-0.98
13.976,0.26,-0.89,-1.08
13.979,0.26,-0.83,-1.17
13.987,0.24,-0.77,-1.24
13.988,0.21,-0.72,-1.30
13.989,0.16,-0.66,-1.33
13.990,0.09,-0.61,-1.37
13.992,0.00,-0.56,-1.39
13.994,-0.10,-0.51,-1.41
13.997,-0.23,-0.47,-1.41
13.999,-0.37,-0.41,-1.42
14.005,-0.52,-0.34,-1.43
14.006,-0.67,-0.25,-1.44
14.007,-0.83,-0.15,-1.44
14.009,-0.99,-0.05,-1.46
14.011,-1.14,0.07,-1.47
14.014,-1.28,0.19,-1.51
14.017,-1.41,0.31,-1.56
14.020,-1.50,0.43,-1.63
14.021,-1.57,0.55,-1.71
14.024,-1.62,0.66,-1.80
14.026,-1.62,0.77,-1.91
14.031,-1.61,0.87,-2.02
14.032,-1.56,0.96,-2.12
14.034,-1.48,1.04,-2.22
14.036,-1.37,1.10,-2.30
14.039,-1.25,1.16,-2.36
14.041,-1.11,1.20,-2.40
14.044,-0.97,1.22,-2.42
14.046,-0.82,1.21,-2.39
14.049,-0.69,1.18,-2.35
14.051,-0.56,1.12,-2.28
14.053,-0.46,1.03,-2.20
14.056,-0.37,0.92,-2.09
14.060,-0.30,0.80,-1.97
14.061,-0.25,0.66,-1.83
14.064,-0.22,0.51,-1.68
14.066,-0.20,0.36,-1.51
14.069,-0.18,0.22,-1.34
14.071,-0.18,0.08,-1.16
14.074,-0.17,-0.05,-0.99
14.077,-0.16,-0.18,-0.81
14.081,-0.15,-0.31,-0.65
14.082,-0.13,-0.45,-0.49
14.089,-0.11,-0.58,-0.33
14.090,-0.08,-0.72,-0.19
14.091,-0.05,-0.86,-0.05
14.092,-0.02,-0.99,0.08
14.094,0.01,-1.12,0.22
14.114,0.04,-1.22,0.36
14.115,0.07,-1.31,0.50
14.116,0.09,-1.37,0.64
14.117,0.12,-1.39,0.79
14.117,0.14,-1.38,0.93
14.118,0.16,-1.32,1.06
14.119,0.19,-1.23,1.17
14.119,0.21,-1.11,1.27
14.120,0.24,-0.95,1.36
14.121,0.26,-0.76,1.43
14.124,0.28,-0.55,1.48
14.125,0.30,-0.31,1.51
14.126,0.32,-0.04,1.51
14.129,0.34,0.23,1.51
14.143,0.35,0.51,1.49
14.144,0.36,0.79,1.45
14.145,0.37,1.05,1.39
14.145,0.37,1.27,1.34
14.146,0.36,1.47,1.26
14.146,0.33,1.62,1.18
14.149,0.30,1.73,1.09
14.150,0.26,1.77,0.99
14.165,0.20,1.76,0.89
14.166,0.12,1.70,0.78
14.167,0.03,1.60,0.68
14.167,-0.08,1.44,0.56
14.169,-0.20,1.26,0.45
14.169,-0.34,1.07,0.33
14.170,-0.48,0.87,0.22
14.170,-0.62,0.68,0.12
14.171,-0.76,0.49,0.02
14.173,-0.89,0.31,-0.06
14.176,-1.02,0.13,-0.13
14.179,-1.15,-0.05,-0.19
14.187,-1.27,-0.22,-0.25
14.189,-1.38,-0.39,-0.29
14.190,-1.48,-0.56,-0.33
14.190,-1.57,-0.71,-0.36
14.191,-1.65,-0.85,-0.39
14.194,-1.72,-0.97,-0.41
14.196,-1.78,-1.06,-0.44
14.209,-1.83,-1.13,-0.48
14.210,-1.88,-1.17,-0.52
14.211,-1.91,-1.19,-0.56
14.211,-1.93,-1.19,-0.62
14.212,-1.94,-1.15,-0.68
14.213,-1.93,-1.10,-0.75
14.214,-1.92,-1.02,-0.83
14.222,-1.88,-0.93,-0.91
14.223,-1.84,-0.82,-0.99
14.224,-1.77,-0.71,-1.08
14.224,-1.70,-0.58,-1.17
14.226,-1.62,-0.46,-1.26
14.229,-1.52,-0.33,-1.34
14.231,-1.41,-0.21,-1.42
14.234,-1.28,-0.10,-1.49
14.236,-1.15,0.01,-1.55
14.239,-1.02,0.12,-1.60
14.241,-0.87,0.21,-1.62
14.244,-0.72,0.30,-1.64
14.248,-0.56,0.39,-1.63
14.249,-0.39,0.47,-1.60
14.251,-0.22,0.54,-1.55
14.254,-0.03,0.60,-1.49
14.256,0.15,0.65,-1.42
14.259,0.33,0.69,-1.33
14.261,0.51,0.72,-1.24
14.264,0.69,0.74,-1.15
14.272,0.86,0.77,-1.06
14.273,1.02,0.78,-0.97
14.274,1.17,0.78,-0.89
14.275,1.30,0.77,-0.81
14.276,1.42,0.77,-0.74
14.279,1.52,0.75,-0.68
14.281,1.61,0.75,-0.62
14.292,1.69,0.74,-0.57
14.293,1.75,0.74,-0.52
14.294,1.80,0.75,-0.48
14.294,1.84,0.76,-0.43
14.295,1.87,0.77,-0.39
14.298,1.89,0.78,-0.35
14.300,1.91,0.79,-0.30
14.301,1.91,0.81,-0.26
14.303,1.91,0.82,-0.21
14.306,1.90,0.83,-0.16
14.308,1.89,0.84,-0.10
14.311,1.86,0.84,-0.04
14.316,1.82,0.84,0.01
14.317,1.78,0.84,0.07
14.319,1.73,0.83,0.12
14.323,1.68,0.81,0.18
14.324,1.61,0.79,0.24
14.326,1.55,0.75,0.29
14.329,1.47,0.70,0.35
14.333,1.40,0.65,0.40
14.334,1.32,0.58,0.45
14.338,1.24,0.50,0.50
14.339,1.17,0.41,0.53
14.341,1.09,0.32,0.58
14.344,1.02,0.22,0.61
14.346,0.94,0.12,0.63
14.349,0.87,0.01,0.65
14.351,0.81,-0.09,0.66
14.353,0.74,-0.20,0.66
14.356,0.68,-0.30,0.65
14.358,0.63,-0.41,0.63
14.361,0.57,-0.51,0.61
14.363,0.52,-0.60,0.57
14.366,0.47,-0.68,0.54
14.369,0.42,-0.76,0.49
14.371,0.38,-0.83,0.44
14.373,0.34,-0.88,0.39
14.376,0.30,-0.93,0.34
14.378,0.27,-0.97,0.29
14.387,0.24,-1.00,0.24
14.388,0.21,-1.03,0.19
14.389,0.19,-1.04,0.14
14.389,0.16,-1.05,0.09
14.391,0.14,-1.04,0.05
14.393,0.13,-1.03,0.01
14.397,0.11,-1.02,-0.02
14.398,0.10,-0.99,-0.05
14.403,0.09,-0.96,-0.08
14.403,0.09,-0.92,-0.10
14.405,0.08,-0.88,-0.12
14.408,0.08,-0.83,-0.14
14.411,0.09,-0.77,-0.15
14.414,0.09,-0.72,-0.16
14.415,0.09,-0.66,-0.16
14.418,0.10,-0.60,-0.16
14.421,0.10,-0.54,-0.17
14.423,0.11,-0.47,-0.16
14.425,0.11,-0.41,-0.16
14.428,0.11,-0.35,-0.15
14.431,0.11,-0.29,-0.15
14.433,0.11,-0.24,-0.15
14.436,0.11,-0.19,-0.14
14.438,0.10,-0.14,-0.14
14.441,0.10,-0.09,-0.13
14.443,0.09,-0.05,-0.13
14.448,0.09,-0.02,-0.13
14.449,0.08,0.00,-0.12
14.451,0.07,0.02,-0.12
14.453,0.07,0.03,-0.12
14.456,0.07,0.03,-0.12
14.458,0.08,0.03,-0.12
14.461,0.08,0.02,-0.12
14.463,0.08,0.01,-0.12
14.466,0.09,-0.01,-0.13
14.468,0.09,-0.03,-0.15
14.471,0.10,-0.06,-0.16
14.473,0.10,-0.09,-0.18
14.476,0.11,-0.12,-0.20
14.479,0.12,-0.16,-0.23
14.486,0.13,-0.19,-0.26
14.487,0.14,-0.23,-0.28
14.487,0.15,-0.27,-0.31
14.488,0.16,-0.31,-0.34
14.491,0.17,-0.35,-0.37
14.493,0.17,-0.39,-0.41
14.496,0.18,-0.42,-0.44
14.502,0.18,-0.45,-0.49
14.503,0.19,-0.48,-0.53
14.503,0.19,-0.50,-0.57
14.505,0.19,-0.51,-0.61
14.508,0.19,-0.52,-0.65
14.511,0.18,-0.52,-0.69
14.515,0.16,-0.51,-0.71
14.516,0.15,-0.50,-0.74
14.518,0.13,-0.49,-0.75
14.521,0.11,-0.47,-0.75
14.523,0.09,-0.45,-0.75
14.525,0.07,-0.43,-0.74
14.528,0.05,-0.40,-0.72
14.532,0.03,-0.37,-0.70
14.533,0.02,-0.33,-0.67
14.535,0.01,-0.28,-0.64
14.538,0.00,-0.23,-0.61
14.540,-0.00,-0.18,-0.58
14.543,-0.00,-0.13,-0.55
14.546,-0.01,-0.08,-0.52
14.548,-0.02,-0.03,-0.49
14.551,-0.02,-0.00,-0.47
14.553,-0.03,0.04,-0.45
14.555,-0.04,0.09,-0.45
14.558,-0.06,0.14,-0.44
14.561,-0.08,0.20,-0.44
14.566,-0.11,0.25,-0.45
14.567,-0.13,0.30,-0.44
14.568,-0.16,0.33,-0.45
14.571,-0.18,0.35,-0.44
14.573,-0.21,0.36,-0.45
14.576,-0.23,0.36,-0.45
14.578,-0.24,0.34,-0.44
14.584,-0.25,0.31,-0.44
14.585,-0.26,0.27,-0.42
14.586,-0.27,0.21,-0.41
14.588,-0.27,0.15,-0.40
14.593,-0.27,0.07,-0.38
14.593,-0.28,-0.01,-0.36
14.597,-0.28,-0.08,-0.35
14.598,-0.28,-0.15,-0.34
14.601,-0.29,-0.21,-0.32
14.603,-0.30,-0.27,-0.32
14.605,-0.32,-0.32,-0.33
14.608,-0.34,-0.34,-0.34
14.611,-0.36,-0.34,-0.35
14.613,-0.38,-0.31,-0.37
14.615,-0.39,-0.27,-0.40
14.619,-0.41,-0.22,-0.42
14.621,-0.42,-0.15,-0.43
14.623,-0.44,-0.09,-0.44
14.625,-0.46,-0.03,-0.45
14.628,-0.47,0.03,-0.44
14.632,-0.49,0.09,-0.43
14.633,-0.50,0.17,-0.42
14.636,-0.52,0.26,-0.38
14.640,-0.53,0.37,-0.34
14.643,-0.54,0.49,-0.29
14.644,-0.55,0.62,-0.23
14.645,-0.54,0.75,-0.17
14.649,-0.54,0.87,-0.10
14.651,-0.53,0.99,-0.03
14.653,-0.52,1.10,0.03
14.655,-0.51,1.19,0.09
14.658,-0.49,1.27,0.15
14.660,-0.48,1.32,0.20
14.663,-0.46,1.35,0.25
14.666,-0.44,1.35,0.28
14.668,-0.42,1.31,0.31
14.671,-0.40,1.24,0.33
14.673,-0.37,1.15,0.34
14.675,-0.34,1.03,0.34
14.678,-0.30,0.88,0.35
14.684,-0.25,0.73,0.35
14.685,-0.19,0.55,0.35
14.686,-0.12,0.36,0.36
14.688,-0.04,0.16,0.36
14.691,0.04,-0.03,0.36
14.693,0.12,-0.23,0.37
14.696,0.21,-0.43,0.39
14.698,0.30,-0.62,0.40
14.700,0.39,-0.80,0.41
14.703,0.49,-0.97,0.43
14.706,0.58,-1.12,0.45
14.708,0.67,-1.26,0.47
14.710,0.76,-1.37,0.50
14.713,0.84,-1.45,0.52
14.716,0.92,-1.51,0.54
14.718,0.98,-1.56,0.55
14.720,1.04,-1.58,0.57
14.723,1.09,-1.60,0.59
14.725,1.12,-1.59,0.61
14.728,1.14,-1.57,0.63
14.731,1.16,-1.54,0.65
14.733,1.16,-1.49,0.68
14.736,1.16,-1.45,0.72
14.738,1.15,-1.39,0.75
14.740,1.14,-1.32,0.78
14.744,1.12,-1.25,0.81
14.745,1.10,-1.17,0.84
14.748,1.07,-1.10,0.87
14.751,1.04,-1.03,0.89
14.753,1.01,-0.95,0.91
14.755,0.99,-0.88,0.91
14.758,0.96,-0.81,0.91
14.760,0.94,-0.74,0.90
14.763,0.92,-0.68,0.89
14.767,0.90,-0.62,0.88
14.768,0.88,-0.56,0.87
14.771,0.85,-0.50,0.85
14.773,0.83,-0.45,0.83
14.775,0.80,-0.40,0.81
14.778,0.77,-0.36,0.77
14.782,0.74,-0.32,0.74
14.783,0.70,-0.29,0.71
14.785,0.67,-0.27,0.67
14.788,0.63,-0.26,0.64
14.790,0.58,-0.26,0.60
14.793,0.53,-0.26,0.57
14.795,0.48,-0.27,0.53
14.798,0.43,-0.28,0.49
14.800,0.37,-0.30,0.46
14.803,0.32,-0.32,0.43
14.806,0.25,-0.33,0.40
14.808,0.19,-0.34,0.37
14.810,0.13,-0.36,0.35
14.813,0.06,-0.37,0.33
14.816,-0.01,-0.38,0.32
14.818,-0.07,-0.39,0.31
14.820,-0.15,-0.40,0.30
14.823,-0.21,-0.41,0.30
14.825,-0.28,-0.41,0.29
14.828,-0.34,-0.41,0.29
14.831,-0.40,-0.40,0.29
14.833,-0.45,-0.39,0.28
14.839,-0.49,-0.37,0.28
14.840,-0.53,-0.34,0.27
14.840,-0.56,-0.31,0.26
14.843,-0.58,-0.28,0.24
14.845,-0.60,-0.25,0.23
14.850,-0.61,-0.22,0.21
14.851,-0.61,-0.18,0.19
14.853,-0.60,-0.15,0.17
14.855,-0.59,-0.11,0.15
14.858,-0.57,-0.07,0.12
14.860,-0.54,-0.02,0.09
14.863,-0.51,0.02,0.07
14.870,-0.47,0.07,0.03
14.872,-0.43,0.12,-0.01
14.872,-0.39,0.18,-0.05
14.873,-0.34,0.25,-0.09
14.875,-0.30,0.32,-0.14
14.878,-0.26,0.39,-0.18
14.881,-0.22,0.46,-0.22
14.884,-0.18,0.52,-0.26
14.885,-0.14,0.59,-0.28
14.888,-0.10,0.64,-0.30
14.890,-0.07,0.69,-0.31
14.893,-0.04,0.74,-0.32
14.896,-0.02,0.78,-0.31
14.898,0.01,0.81,-0.30
14.901,0.03,0.83,-0.27
14.903,0.06,0.85,-0.25
14.905,0.07,0.85,-0.21
14.908,0.09,0.84,-0.18
14.910,0.11,0.82,-0.13
14.913,0.13,0.80,-0.09
14.915,0.14,0.77,-0.04
14.918,0.16,0.72,0.01
14.920,0.17,0.66,0.06
14.923,0.19,0.60,0.11
14.925,0.21,0.54,0.16
14.928,0.23,0.48,0.20
14.930,0.26,0.40,0.24
14.934,0.29,0.32,0.27
14.935,0.32,0.24,0.30
14.938,0.35,0.16,0.33
14.941,0.38,0.08,0.35
14.943,0.41,-0.01,0.36
14.945,0.44,-0.09,0.38
14.948,0.47,-0.17,0.39
14.950,0.50,-0.25,0.39
14.957,0.52,-0.32,0.38
14.957,0.55,-0.39,0.38
14.958,0.57,-0.44,0.37
14.960,0.60,-0.50,0.35
14.963,0.61,-0.54,0.33
14.967,0.63,-0.58,0.31
14.968,0.64,-0.62,0.29
14.970,0.65,-0.64,0.27
14.973,0.65,-0.65,0.24
14.975,0.65,-0.66,0.20
14.978,0.65,-0.66,0.17
14.981,0.64,-0.66,0.14
14.983,0.62,-0.66,0.11
14.985,0.61,-0.65,0.08
14.988,0.59,-0.63,0.06
14.990,0.56,-0.61,0.04
14.993,0.53,-0.58,0.02
14.995,0.50,-0.56,0.01
14.998,0.46,-0.53,0.01
15.000,0.42,-0.50,0.01
15.003,0.39,-0.47,0.01
15.005,0.35,-0.43,0.02
15.007,0.30,-0.40,0.02
15.010,0.26,-0.36,0.03
15.012,0.22,-0.32,0.05
15.016,0.18,-0.28,0.06
15.018,0.14,-0.23,0.08
15.020,0.09,-0.18,0.09
15.023,0.05,-0.14,0.10
15.025,0.01,-0.09,0.12
15.027,-0.02,-0.04,0.13
15.031,-0.06,0.00,0.14
15.033,-0.09,0.05,0.15
15.035,-0.11,0.09,0.16
15.037,-0.14,0.12,0.17
15.040,-0.17,0.16,0.18
15.042,-0.19,0.18,0.18
15.048,-0.21,0.21,0.17
15.048,-0.22,0.23,0.18
15.051,-0.23,0.24,0.17
15.053,-0.24,0.25,0.17
15.055,-0.24,0.27,0.17
15.059,-0.24,0.28,0.16
15.060,-0.24,0.28,0.16
15.063,-0.24,0.28,0.15
15.065,-0.24,0.28,0.15
15.068,-0.23,0.28,0.14
15.071,-0.22,0.27,0.14
15.073,-0.21,0.25,0.14
15.075,-0.20,0.23,0.14
15.077,-0.18,0.21,0.14
15.086,-0.17,0.19,0.14
15.087,-0.15,0.16,0.15
15.088,-0.12,0.11,0.16
15.088,-0.10,0.06,0.17
15.094,-0.07,0.01,0.18
15.097,-0.04,-0.05,0.19
15.098,-0.01,-0.10,0.21
15.098,0.03,-0.16,0.22
15.100,0.06,-0.22,0.24
15.103,0.09,-0.28,0.26
15.106,0.13,-0.33,0.28
15.108,0.16,-0.39,0.30
15.115,0.19,-0.44,0.31
15.115,0.22,-0.49,0.33
15.116,0.25,-0.53,0.34
15.118,0.28,-0.57,0.35
15.120,0.30,-0.61,0.37
15.123,0.33,-0.65,0.37
15.125,0.35,-0.69,0.38
15.128,0.37,-0.72,0.38
15.133,0.39,-0.74,0.39
15.133,0.41,-0.77,0.39
15.135,0.43,-0.78,0.38
15.138,0.44,-0.80,0.38
15.140,0.46,-0.81,0.38
15.143,0.47,-0.82,0.37
15.145,0.48,-0.82,0.36
15.148,0.49,-0.82,0.34
15.150,0.49,-0.81,0.33
15.152,0.49,-0.80,0.32
15.155,0.49,-0.79,0.30
15.157,0.49,-0.77,0.28
15.160,0.49,-0.75,0.27
15.163,0.49,-0.73,0.25
15.166,0.49,-0.70,0.23
15.171,0.48,-0.67,0.22
15.172,0.48,-0.64,0.20
15.177,0.47,-0.60,0.18
15.177,0.47,-0.57,0.15
15.180,0.46,-0.53,0.13
15.181,0.45,-0.48,0.11
15.183,0.45,-0.44,0.09
15.185,0.44,-0.40,0.07
15.188,0.43,-0.35,0.04
15.190,0.42,-0.31,0.03
15.192,0.41,-0.27,0.01
15.197,0.41,-0.22,-0.00
15.198,0.39,-0.18,-0.02
15.200,0.38,-0.14,-0.03
15.203,0.37,-0.11,-0.04
15.205,0.37,-0.07,-0.05
15.208,0.35,-0.03,-0.05
15.210,0.34,-0.00,-0.06
15.213,0.33,0.03,-0.07
15.215,0.32,0.06,-0.07
15.218,0.32,0.09,-0.06
15.220,0.31,0.12,-0.07
15.223,0.31,0.15,-0.06
15.225,0.30,0.18,-0.06
15.227,0.30,0.20,-0.05
15.230,0.29,0.22,-0.05
15.233,0.29,0.24,-0.05
15.235,0.29,0.26,-0.05
15.237,0.28,0.28,-0.04
15.240,0.28,0.29,-0.05
15.242,0.28,0.31,-0.05
15.246,0.27,0.33,-0.05
15.248,0.27,0.34,-0.06
15.250,0.26,0.36,-0.06
15.253,0.26,0.37,-0.07
15.255,0.25,0.38,-0.08
15.257,0.25,0.40,-0.09
15.260,0.24,0.41,-0.10
15.263,0.23,0.41,-0.11
15.265,0.22,0.42,-0.12
15.268,0.21,0.42,-0.13
15.271,0.20,0.43,-0.14
15.272,0.19,0.43,-0.15
15.275,0.17,0.43,-0.16
15.277,0.15,0.43,-0.17
15.280,0.14,0.43,-0.18
15.285,0.12,0.43,-0.19
15.286,0.09,0.42,-0.20
15.287,0.07,0.41,-0.20
15.290,0.05,0.40,-0.21
15.293,0.02,0.39,-0.22
15.297,-0.00,0.38,-0.22
15.298,-0.02,0.36,-0.23
15.301,-0.05,0.35,-0.24
15.303,-0.08,0.33,-0.24
15.305,-0.10,0.32,-0.24
15.308,-0.13,0.30,-0.25
15.310,-0.15,0.29,-0.25
15.312,-0.18,0.27,-0.25
15.315,-0.20,0.25,-0.25
15.318,-0.22,0.23,-0.25
15.320,-0.24,0.20,-0.25
15.323,-0.26,0.18,-0.25
15.325,-0.27,0.15,-0.25
15.327,-0.28,0.13,-0.25
15.331,-0.29,0.11,-0.25
15.333,-0.30,0.09,-0.25
15.335,-0.30,0.07,-0.25
15.338,-0.30,0.05,-0.25
15.340,-0.30,0.04,-0.25
15.343,-0.29,0.04,-0.25
15.346,-0.28,0.02,-0.25
15.348,-0.27,0.01,-0.24
15.350,-0.26,-0.00,-0.24
15.353,-0.25,-0.01,-0.23
15.355,-0.23,-0.02,-0.23
15.358,-0.21,-0.03,-0.23
15.360,-0.20,-0.03,-0.22
15.363,-0.18,-0.04,-0.22
15.366,-0.17,-0.04,-0.22
15.367,-0.16,-0.05,-0.21
15.370,-0.15,-0.05,-0.22
15.374,-0.14,-0.06,-0.21
15.375,-0.13,-0.06,-0.21
15.377,-0.13,-0.07,-0.21
15.380,-0.13,-0.07,-0.21
15.384,-0.13,-0.08,-0.20
15.385,-0.13,-0.08,-0.20
15.387,-0.14,-0.09,-0.20
15.390,-0.14,-0.10,-0.20
15.392,-0.15,-0.11,-0.20
15.395,-0.16,-0.12,-0.20
15.397,-0.18,-0.13,-0.20
15.400,-0.19,-0.14,-0.20
15.402,-0.20,-0.15,-0.20
15.405,-0.21,-0.16,-0.20
15.407,-0.23,-0.18,-0.20
15.410,-0.24,-0.19,-0.20
15.412,-0.25,-0.20,-0.19
15.415,-0.26,-0.22,-0.19
15.417,-0.27,-0.24,-0.19
15.420,-0.28,-0.25,-0.19
15.422,-0.29,-0.27,-0.19
15.425,-0.31,-0.29,-0.19
